,period_id,timestamp,frame_id,ball_state,ball_owning_team_id,ball_x,ball_y,ball_z,away_23_x,away_23_y,away_77_x,away_77_y,away_10_x,away_10_y,away_8_x,away_8_y,home_19_x,home_19_y,home_7_x,home_7_y,home_11_x,home_11_y,home_21_x,home_21_y,home_4_x,home_4_y,home_16_x,home_16_y,away_9_x,away_9_y,home_8_x,home_8_y,home_30_x,home_30_y,away_6_x,away_6_y,away_37_x,away_37_y,away_15_x,away_15_y,away_95_x,away_95_y,home_14_x,home_14_y,home_12_x,home_12_y,away_87_x,away_87_y,home_1_x,home_1_y,away_1_x,away_1_y,home_10_x,home_10_y,away_24_x,away_24_y,away_5_x,away_5_y,away_7_x,away_7_y,home_2_x,home_2_y,home_33_x,home_33_y,formatted_time,diff,away_1_vx,away_1_vy,away_1_speed,away_10_vx,away_10_vy,away_10_speed,away_15_vx,away_15_vy,away_15_speed,away_23_vx,away_23_vy,away_23_speed,away_24_vx,away_24_vy,away_24_speed,away_37_vx,away_37_vy,away_37_speed,away_5_vx,away_5_vy,away_5_speed,away_6_vx,away_6_vy,away_6_speed,away_7_vx,away_7_vy,away_7_speed,away_77_vx,away_77_vy,away_77_speed,away_8_vx,away_8_vy,away_8_speed,away_87_vx,away_87_vy,away_87_speed,away_9_vx,away_9_vy,away_9_speed,away_95_vx,away_95_vy,away_95_speed,home_1_vx,home_1_vy,home_1_speed,home_10_vx,home_10_vy,home_10_speed,home_11_vx,home_11_vy,home_11_speed,home_12_vx,home_12_vy,home_12_speed,home_14_vx,home_14_vy,home_14_speed,home_16_vx,home_16_vy,home_16_speed,home_19_vx,home_19_vy,home_19_speed,home_2_vx,home_2_vy,home_2_speed,home_21_vx,home_21_vy,home_21_speed,home_30_vx,home_30_vy,home_30_speed,home_33_vx,home_33_vy,home_33_speed,home_4_vx,home_4_vy,home_4_speed,home_7_vx,home_7_vy,home_7_speed,home_8_vx,home_8_vy,home_8_speed,ball_vx,ball_vy,ball_speed
11098,1,1601,16591,,145.0,0.37250777860000284,-0.07156718140000162,1.93496012863e-16,,,17.186860584100003,13.579139527799995,14.1248899187,36.36903778712001,,,5.609951745899998,34.0697958652994,8.230938486600003,31.674705906489994,12.917675199999998,19.3224470048,11.3110787528,33.737497132094,6.128567650199997,36.13393599646,,,7.573818388399999,34.95171258279299,10.605536143000002,36.72757128307,3.784224010599999,27.10367105121,13.331155867799998,37.32220283009,11.950380416100003,37.029546294890004,22.193043845,34.213108673692,11.136163075799999,38.6794983773,,,7.035698482000001,38.16512947991,,,2.3115521385999998,35.18215236777,,,,,,,,,,,,,,,26:41,1.0,,,,0.5341520762857094,0.09012973227143566,0.5417026945102406,0.16374081985714234,-0.0035106334957138684,0.1637784498492716,,,,,,,-0.016129681857139283,0.33786324417142016,0.3382480427125177,,,,0.10004809114286269,-0.5555107480000033,0.5644482364972485,,,,-0.27983581128571544,1.3626214111428607,1.3910590179366566,,,,,,,-0.030391459571431162,-0.18636110282857643,0.188822936801558,0.04746754957142434,0.007677629699998086,0.04808444925468025,0.26810185428572153,0.28821219392856035,0.3936303761151524,,,,0.2776227678571429,-2.0117530044285816,2.030818690100149,0.18724506414285108,0.24801662990001772,0.3107619068560733,,,,,,,0.10587601428571453,0.03771790677086125,0.11239382052499242,,,,,,,0.18510935271429219,0.5680342758571453,0.5974348592196941,,,,0.07010816714285845,-0.22711755467143344,0.2376921091245196,,,,-0.30611544242857147,-0.036149187157152256,0.3082424821879082,,,
11099,1,1601,16592,,145.0,0.3649194635000015,-0.07269014189999634,,,,17.133022853299998,13.676729293099996,14.119401840899997,36.283106520059995,,,5.600156693199999,34.0522954258181,8.234410279899997,31.762923366929996,12.9175847371,19.0819473721,11.359388805599998,33.782555283003,6.149618966200002,36.146207003369994,,,7.579503195599997,34.957351326942,10.592880794000003,36.784287305110006,3.842842465399997,27.189103603360003,13.335282643600003,37.25892784482001,11.9577062698,37.09485877128,22.2109689258,34.21916272810499,11.139828091600002,38.69097943533,,,7.054190681100003,38.20776614689,,,2.345731281100001,35.220796624820004,,,,,,,,,,,,,,,26:41,1.0,,,,0.4963079440000027,0.03406443562857325,0.4974755883982681,0.17578968385714286,0.0925416849100052,0.19866045503969057,,,,,,,0.012599659714283007,0.3756876381142962,0.37589885987698085,,,,0.08385093842856813,-0.5040545528428453,0.5109813813799405,,,,-0.29270327828570997,1.2772662622857087,1.3103756384687966,,,,,,,0.01279714157142691,-0.12575166971428436,0.1264011442524537,0.04442772900000186,-0.012566670257153799,0.04617081659933729,0.311847089857145,0.2226418865000162,0.3831683925856312,,,,0.2555343731428549,-1.7348657335714284,1.7535840240427152,0.17019829785714896,0.25534856887143226,0.3068718824170103,,,,,,,0.07235961714285519,-0.007755265248009978,0.07277402237149994,,,,,,,0.17460466242857212,0.500381171299991,0.5299699092715987,,,,-0.017362581571427026,-0.27093157475714447,0.2714873430552714,,,,-0.4364745470000032,-0.14122357984285425,0.4587527980105288,,,
11100,1,1601,16593,,145.0,0.3758303246999972,-0.0375781255999863,,,,17.087376730800003,13.849590483200007,14.121162777899997,36.20775586082999,,,5.589893885999999,34.0421236805795,8.275993100199997,31.86934954302,12.945301055900003,18.9580283846,11.403130667600003,33.853890682615,6.091085161499997,36.08384864671,,,7.587001618899998,34.976039548715,10.519123258999997,36.757423911779995,3.8513152713000025,27.215005465920004,13.3376288641,37.20262882823,11.969204675599997,37.17472146806001,22.2358070555,34.238620723287,11.146362304699998,38.703291620529995,,,7.064513433499997,38.24028846196,,,2.3940600441000015,35.263343969980006,,,,,,,,,,,,,,,26:41,1.0,,,,0.4035526717142878,-0.07842341247142924,0.4111021654910172,0.14945101585714687,0.152584506947144,0.21358285956751352,,,,,,,0.07029241442856866,0.4579466703000078,0.46331002186987247,,,,0.08367395728571482,-0.4493277900143004,0.4570522880448,,,,-0.3807973537142777,1.1816023482857119,1.2414470323256266,,,,,,,0.04462235642856527,-0.05654258792856941,0.07202929225598376,0.03340351342856707,-0.021570393828572593,0.03976275391987058,0.35890332700000327,0.2053697985000014,0.41350737873416776,,,,0.19603106442857107,-1.6131004021428557,1.6249680260283403,0.14481680728572144,0.2863361721999931,0.3208742918692208,,,,,,,0.01165896042857234,-0.05388497336912428,0.055131857516922546,,,,,,,0.06358788942856719,0.36994097184284225,0.3753661443577541,,,,-0.07110076699999826,-0.21676529022858154,0.22812827557290927,,,,-0.4966946037142911,-0.18420598944284658,0.5297521834834801,,,
11101,1,1601,16594,,145.0,0.3870602575000035,-0.003496631100012415,1.93496012863e-16,,,17.078629811600003,14.082339877199999,14.194238390199999,36.27098141398,,,5.591302962500002,34.0685282938537,8.227951605500003,31.869077852639997,12.997659955700001,18.925218173399998,11.3406490144,33.81694179861999,6.071605137399999,36.08761310577,,,7.599779583199997,35.01370458092,10.4277283805,36.73186093285,3.7969881694000023,27.19056885583,13.3564040774,37.21075867471,11.997244153700002,37.28634810448,22.2500093551,34.297478403364,11.156300135999999,38.72350215912,,,7.080931890599999,38.29125486101,,,2.447308858200003,35.30819248018,,,,,,,,,,,,,,,26:41,1.0,,,,0.3046700094285728,-0.13588908578571238,0.33360104658241607,0.11697315042857173,0.24391432197715196,0.2705123183641718,,,,,,,0.15766091900000034,0.5541682081142747,0.5761591518534707,,,,0.11172236228571618,-0.3230124752571381,0.3417878660901292,,,,-0.4252598561428606,1.0528861584285694,1.1355241995911478,,,,,,,0.06468974014286541,-0.0018170415128488729,0.06471525414931838,0.03268209457142949,0.005053760242859082,0.03307052763667619,0.3621777385714203,0.1639613651142875,0.39756262848367524,,,,0.10586122257142808,-1.4702485531428626,1.474054750157876,0.16209219585714102,0.34297868508570933,0.3793524197641448,,,,,,,-0.04212775199999694,-0.07173255934900577,0.08318838596421908,,,,,,,-0.08537110828571988,0.2552454812142864,0.26914397970276943,,,,-0.05117195814285935,-0.04514291984284976,0.0682382041975938,,,,-0.5137901565714337,-0.17010382242856642,0.5412168099703737,,,
11102,1,1601,16595,,145.0,0.39487323350000025,-0.005810982900007922,-2.90244019295e-16,,,17.0769691467,14.2369546436,14.262382688999999,36.32847783679,,,5.592195965000002,34.075628031133895,8.157289318399997,31.82970049657,13.028625851599998,18.867707752,11.324113754999999,33.848016342237,6.058915637799998,36.08154184478,,,7.613716852099998,35.0217186837,10.332873208199999,36.66176651773,3.735956464499999,27.15799883434,13.376700083400003,37.23110280718001,12.0144046602,37.35138469651,22.2550062452,34.334105666195,11.1594241914,38.7145927293,,,7.096433912000002,38.32642144249,,,2.4748062860000033,35.30062689668001,,,,,,,,,,,,,,,26:41,1.0,,,,0.29753938014285913,-0.036798983200004715,0.29980635066714495,0.0823991477142881,0.35991531144144273,0.3692270994307322,,,,,,,0.19768358099999062,0.5895737239285586,0.6218327541581965,,,,0.1485684452857125,-0.23224382984285602,0.2756987113402803,,,,-0.39245683328571457,1.0898302040000072,1.1583402952256079,,,,,,,0.05828701728571925,0.0015279752057243134,0.05830704153269177,0.018287451000002113,0.008726347057138439,0.020262773675859557,0.3580215349999959,0.1176966047714347,0.3768712118197364,,,,0.07998096700000751,-1.200148394428565,1.2028105103181126,0.17567537271428157,0.3361834960714256,0.37931672729937443,,,,,,,-0.06777964485713996,-0.06283280731100915,0.09242316772077455,,,,0.17018610114285646,0.46642029214485864,0.49649894052928434,-0.20201780357142787,0.2183789947428596,0.29749046758631764,,,,0.0012879144285753985,0.12556974579999702,0.1255763504161958,-0.7637098734285734,-0.34681786829999345,0.8387701738524321,-0.4847120428571422,-0.13030926387143282,0.5019225724566079,0.07357893028571175,0.07483199314285903,0.10494611083657426
11103,1,1601,16596,,145.0,0.4050408061999988,-0.027375744800002266,-5.8048803859e-16,,,17.043798537500003,14.347593943299998,14.3088782174,36.34630129451,,,5.587917509500002,34.0687231782026,7.983633292400001,31.662049550649996,13.016523452000001,18.713513283500003,11.397036416200002,33.9793311479901,6.041604359899999,36.07692053204,,,7.620020911799997,35.00611180919,10.270169212699997,36.60141313644,3.6861089070999995,27.157469704039997,13.389257703499998,37.21395102000999,12.0327126639,37.39044715109,22.260223752,34.374641398589,11.157382238499999,38.6967020716,,,7.102777935200003,38.34851991563,,,2.5117750622000017,35.29598062379,,,,,,,,,,,,,,,26:41,1.0,,,,0.31999237685715193,0.1410514643428635,0.3497007818692369,0.03852312257142745,0.41254300852287434,0.41433774249247146,,,,,,,0.1951274741428628,0.5506048072714266,0.5841578425013041,,,,0.08535008857142248,-0.31758939328573743,0.32885811582923186,,,,-0.37000824799999277,1.0671334039999945,1.1294599618935766,,,,,,,0.024762575285716286,-0.041827502704277576,0.048607870939356264,0.0016115150000014667,0.013216271699992694,0.01331415856309581,0.3209961352857148,0.02130593572856706,0.32170244289659156,,,,0.058686392714284774,-0.8786730215714302,0.8806306669241553,0.20247401028570702,0.3081759303571375,0.3687385644229036,,,,,,,-0.05202053357143046,-0.01542267053814328,0.0542585908367001,,,,0.05593617757143527,0.41138162443613985,0.4151670710509449,-0.31033781928570653,0.15768933458570955,0.34810269795146903,,,,0.08029833942856614,0.268380366214294,0.28013540348250127,-0.7686288578571432,-0.3681041938428515,0.8522270933592009,-0.46067244342857816,-0.15483885395715294,0.4859981181334153,0.08689972542856798,0.10395482285714348,0.1354923151873219
11104,1,1602,16597,,145.0,0.41903409439999706,-0.026852926799987742,-6.77236045021e-16,,,16.969275701599997,14.324243908799998,14.317066919200002,36.32674687249,,,5.574041820700003,34.0450438135969,7.810360733400003,31.505509352719994,12.9920043945,18.568258785099996,11.391234261599998,33.9703928984347,6.0712189447,36.13471987134,,,7.623443785200003,34.985392491023006,10.251073928099999,36.58805596261001,3.6522282191999977,27.191625140960003,13.414439791699998,37.200838327410004,12.064344497,37.41569869859,22.2603113992,34.419686040708,11.156723022500003,38.69031906128,,,7.128267015699996,38.380771069299996,,,2.533030736999997,35.27668840545,,,,,,,,,,,,,,,26:42,1.0,,,,0.32655728914286497,0.3522401602000157,0.4803257161032183,-0.029824315285717422,0.45817676551570646,0.4591464235303337,,,,,,,0.2010667242857218,0.5633336021857057,0.5981409323616913,,,,-0.007651971285717214,-0.4266042449857111,0.42667286591062487,,,,-0.3596026881428572,0.9646646667142788,1.0295105694098237,,,,,,,-0.013757822428572505,-0.06760724547714655,0.06899287875558814,-0.022554981428573997,0.03813733860000519,0.044307829812966056,0.2876852644285728,-0.045401117428584464,0.29124572586237546,,,,0.04025076528570539,-0.5998104770000066,0.601159490006654,0.26338278842857227,0.3370660989428539,0.4277663477845865,,,,,,,-0.0036571787142796464,0.10317063852358141,0.10323543776006222,,,,-0.23306424928571406,0.10461222608470722,0.2554655791716594,-0.3314258290000037,0.20645076725712797,0.39046766758516194,,,,0.3059405371428577,0.5709675380142849,0.647768123431027,-0.8148765928571438,-0.37826678508571787,0.8983927995512608,-0.33811478385714067,-0.004968837828564717,0.3381512921934907,0.06916070585715156,0.09787751357141039,0.11984661404303862
11105,1,1602,16598,,145.0,0.42401302980000105,-0.019184786200000303,-5.8048803859e-16,,,16.912140800800003,14.3420206706,14.3331674848,36.343278498880004,,,5.5625059945,34.02581290018169,7.696341575200002,31.43193339868,12.973661876900003,18.482343128700006,11.4302090236,34.0639913365954,6.1294691903,36.22183481852,,,7.614619300500003,34.952782165437,10.266237713000002,36.636354798359996,3.6428115480999996,27.25653634753,13.435153779499997,37.1596321492,12.088758922799997,37.442247901639995,22.2507232484,34.46504939170101,11.1489642915,38.68560682024,,,7.158671242899998,38.40045792716,,,2.562167213099997,35.264539991110006,,,,,,,,,,,,,,,26:42,1.0,,,,0.2157784805714285,0.3334647457571347,0.39718898441495687,-0.07573289942857492,0.4132796955757102,0.4201613723690106,,,,,,,0.16173330300000138,0.4980834811714224,0.5236838889207238,,,,-0.1042164912857199,-0.6007695846714358,0.609741888771139,,,,-0.3643152665714362,0.7556605177142829,0.838897151913889,,,,,,,-0.0764018987142772,-0.16748033413285113,0.18408398205275256,-0.0623116525714299,0.015742892314278834,0.06426959393524721,0.22389755771428105,-0.15247178727143762,0.2708833000835717,,,,-0.01577026985714268,-0.4964889474285681,0.49673934445551476,0.34248533700000483,0.3575066482142831,0.49508303301306744,,,,,,,,,,,,,-0.3824140587142873,-0.08184091802570091,0.39107345622737405,-0.26369704685714224,0.2785882820142811,0.3835981796057516,,,,0.4661837727142882,0.7302332573285802,0.8663532305306165,-0.7353459725714362,-0.2959202420428499,0.7926553406290342,-0.19178611085713732,0.09718144021429154,0.21500266193661438,0.05219229314285194,0.1275490230000154,0.1378143270192466
11106,1,1602,16599,,145.0,0.42574927129999907,7.823410000407094e-05,-2.90244019295e-16,,,16.874017079700003,14.423722675899992,14.343396504700003,36.3818425451,,,5.5637423196999976,34.0414995564414,7.696370079399997,31.50525043124,12.958665212,18.466876257,11.398544129900003,34.0705224201083,6.205827803799998,36.33407325972,,,7.596836998299999,34.92807207504901,10.270410083599998,36.67590010734,3.6256059919000023,27.29948613757,13.395027705599999,37.03661526951999,12.094295501700003,37.48028213637,22.2379351116,34.507942834071,11.140956152100003,38.700230825519995,,,7.195922488299998,38.42348929814,,,2.570428575800001,35.23571077983,,,,,,,,,,,,,,,26:42,1.0,,,,0.10919116785714525,0.3076760622857121,0.3264770595947725,-0.11078088457142804,0.4001279084042966,0.4151803794381729,,,,,,,0.18580637814285494,0.5220853876857084,0.554163479664171,,,,-0.1622907158571455,-0.7382376826571554,0.7558658297266992,,,,-0.38719903857143434,0.6409052115714305,0.7487874102107107,,,,,,,-0.14984649871428657,-0.287673132764285,0.32436060872329836,-0.09279679271428573,0.014643831314273822,0.09394512511897049,0.2679674317142806,-0.14303326607144334,0.30375164141550237,,,,-0.05506684185714254,-0.4146735521428623,0.4183138916159714,0.4090632224285721,0.365818795699998,0.548776923012479,,,,,,,,,,,,,-0.48464197685714594,-0.26324774841857645,0.5515226403144775,-0.15276097928571228,0.4052055125285646,0.4330443674450305,,,,0.5309329390000022,0.7565736770571518,0.9242799979069977,-0.6524755445714245,-0.22069707764285657,0.6887899072604606,-0.019609620000003207,0.25549875635714364,0.2562501740420708,0.05391152728571627,0.12933486385714804,0.1401212324497096
11107,1,1602,16600,,145.0,0.4242428188000033,0.03093613390000094,1.93496012863e-16,,,16.835654849100003,14.524855749900002,14.349752880300002,36.45432397297,,,5.587333860900003,34.11434312754601,7.705579485199997,31.604562793459998,12.973476591599997,18.538161050699994,11.239985693100003,33.9271192408743,6.305243537499997,36.48352592332,,,7.577371143199997,34.928714476881,10.282442910299999,36.7539457253,3.619317191,27.359521002999994,13.332272484199997,36.90400585674,12.109951382600002,37.56905498959,22.2149300348,34.559344459147994,11.130573817699997,38.72998775755,,,7.248881385399997,38.476234731219996,,,2.5954397292000024,35.23156318778,,,,,,,,,,,,,,,26:42,1.0,,,,0.027655776714285353,0.3221365545857172,0.3233215145733843,-0.168098657285718,0.3350643195257115,0.37486698547683467,,,,,,,0.23197693085713977,0.5560580078428603,0.6025062692919209,,,,-0.11841339314285296,-0.6988802572428504,0.7088408464806727,,,,-0.3432869424285709,0.6655629475714266,0.7488791371255595,,,,,,,-0.17172080314284777,-0.348493274384286,0.3885043069556706,-0.09710039414285024,0.042089540128569886,0.1058301277091328,0.3586874202857108,-0.07310523467143275,0.36606152598652514,,,,-0.03343517271428962,-0.17935662042857717,0.18244645259909847,0.45865973642856295,0.34692173911429747,0.5750855996204457,,,,,,,,,,,,,-0.7237622527142866,-0.6465660057787153,0.9705047131687206,-0.070045627000001,0.4632322480000032,0.46849813814887215,,,,0.5946113950000054,0.7680728808571454,0.9713385925474428,-0.4391746474285746,-0.011624051571413802,0.43932845289025807,0.09574397085714281,0.35743968015714656,0.37004058278293833,0.02672306014285856,0.09326230700000097,0.09701535883746071
