,period_id,timestamp,frame_id,ball_state,ball_owning_team_id,ball_x,ball_y,ball_z,home_8_x,home_8_y,away_27_x,away_27_y,away_25_x,away_25_y,away_9_x,away_9_y,home_23_x,home_23_y,away_22_x,away_22_y,away_5_x,away_5_y,away_32_x,away_32_y,away_19_x,away_19_y,home_6_x,home_6_y,home_16_x,home_16_y,away_18_x,away_18_y,home_15_x,home_15_y,home_13_x,home_13_y,home_1_x,home_1_y,away_1_x,away_1_y,home_17_x,home_17_y,home_5_x,home_5_y,away_29_x,away_29_y,home_26_x,home_26_y,away_17_x,away_17_y,home_19_x,home_19_y,home_7_x,home_7_y,home_27_x,home_27_y,home_32_x,home_32_y,away_14_x,away_14_y,home_10_x,home_10_y,away_21_x,away_21_y,home_28_x,home_28_y,away_8_x,away_8_y,formatted_time,diff,away_1_vx,away_1_vy,away_1_speed,away_14_vx,away_14_vy,away_14_speed,away_17_vx,away_17_vy,away_17_speed,away_18_vx,away_18_vy,away_18_speed,away_19_vx,away_19_vy,away_19_speed,away_21_vx,away_21_vy,away_21_speed,away_22_vx,away_22_vy,away_22_speed,away_25_vx,away_25_vy,away_25_speed,away_27_vx,away_27_vy,away_27_speed,away_29_vx,away_29_vy,away_29_speed,away_32_vx,away_32_vy,away_32_speed,away_5_vx,away_5_vy,away_5_speed,away_8_vx,away_8_vy,away_8_speed,away_9_vx,away_9_vy,away_9_speed,home_1_vx,home_1_vy,home_1_speed,home_10_vx,home_10_vy,home_10_speed,home_13_vx,home_13_vy,home_13_speed,home_15_vx,home_15_vy,home_15_speed,home_16_vx,home_16_vy,home_16_speed,home_17_vx,home_17_vy,home_17_speed,home_19_vx,home_19_vy,home_19_speed,home_23_vx,home_23_vy,home_23_speed,home_26_vx,home_26_vy,home_26_speed,home_27_vx,home_27_vy,home_27_speed,home_28_vx,home_28_vy,home_28_speed,home_32_vx,home_32_vy,home_32_speed,home_5_vx,home_5_vy,home_5_speed,home_6_vx,home_6_vy,home_6_speed,home_7_vx,home_7_vy,home_7_speed,home_8_vx,home_8_vy,home_8_speed,ball_vx,ball_vy,ball_speed
15957,1,2396,24766,,100.0,1.2866469379000023,1.4058307103999956,0.0286150509758,19.894240606399997,21.7197718393,,,9.494416373100002,9.762492588599995,10.421797797799996,33.598660205800996,15.222273508699999,35.50957216535,15.254022325800003,41.01848189035999,,,,,,,9.162494477800003,23.6229153134,14.565831865600005,18.448626563700003,15.938384283200001,31.32630618413,7.803188868900002,13.1560627165,11.401229313400002,12.085946764300004,,,,,20.6771372386,14.2320540292,10.795841943600003,38.47118320919,12.067706880099998,21.875178927500006,6.336857023699999,27.25158655076,,,,,,,,,,,,,,,,,,,,,39:56,1.0,,,,,,,,,,-0.40289275499999794,0.9166320489428517,1.00126763913584,,,,,,,-1.670758513428571,0.28127660557142276,1.6942699132770522,-3.3360581171428656,-3.8511066047142917,5.095125694409201,,,,-3.7788855622857147,-0.6558787417142806,3.8353817302433053,,,,,,,,,,-1.4929697464285754,1.2129122662528657,1.9235682544109705,,,,,,,-1.5524343892857118,-0.4787426902857006,1.6245759743818973,-2.921614095428577,-0.6931081759999967,3.002703426288548,-3.52795062428572,0.8435467959999903,3.627396697969475,,,,,,,-2.0315684104285685,-1.6927754655928495,2.6443825334403397,-2.4482791925714276,1.4036884761999908,2.822129044355494,,,,,,,,,,-1.8252420749999998,-0.25965687368570567,1.8436188121199402,-3.628508120142859,-0.32760367114285827,3.6432671248878994,,,,-0.9752691359999945,0.41886822700000453,1.0614143767748312,-5.239966100285706,-5.2739306364285605,7.4344864711695555
15958,1,2396,24767,,100.0,0.7536589855000031,0.9445932012999929,0.0772205944273,19.704894656199997,21.529059410100004,,,8.9989044553,9.070217586699995,10.305807204499999,33.733823023736,15.0542909531,35.38787253414001,15.054748535199998,41.02258268991999,,,,,,,8.799112774100003,23.578330812000008,14.1836417062,18.5851168405,15.9107455299,31.45609767096,7.5399304345000004,13.159629186000007,11.305970509799998,12.176379339999995,,,,,20.5650870459,14.277511732899992,10.6396433512,38.52223696027,11.657566433900001,21.733918780400003,6.200406392399998,27.612715244289998,,,,,,,,,,,,,,,,,,,,,39:56,1.0,,,,,,,,,,-0.5058306739999986,0.5622832953428565,0.7563247814139867,,,,,,,-1.5882183257142863,0.29384755764285486,1.615173005367339,-3.0497287568571356,-3.362056835999989,4.539192842223783,,,,-3.59682096114285,-0.970326053857146,3.7254065116857458,,,,,,,,,,-1.4041929180000072,0.6807180823514309,1.560491864317653,,,,,,,-1.2812485987142912,-0.10634454742858324,1.2856543604231756,-2.702220475714279,-0.5156995811428521,2.7509891961547974,-3.417655789142865,0.8743663061428567,3.5277312157220315,,,,,,,-1.8307806520000045,-1.692183972621422,2.4930391880061533,-1.7898702297142897,1.9824376722571357,2.6708977074387885,,,,,,,,,,-1.565820084142849,-0.2345681352714228,1.5832923753968597,-3.4026853080000006,-0.46294685942857183,3.4340336486315675,,,,-0.7464763097142884,0.6682345332857056,1.0018803683275899,-4.788892862428571,-4.409206109571443,6.509577049586359
15959,1,2396,24768,,100.0,0.30178067109999773,0.5629193997999944,0.135660863534,19.612107049899997,21.537134034299996,,,8.578634534599999,8.507637114800003,10.2024617876,33.784802887411,14.848195030600003,35.12814602682,14.892130897199996,41.06263633001,,,,,,,8.467546008900001,23.4947204136,13.829180036300002,18.6588516689,15.902740478499998,31.582563638689994,7.346338907899998,13.176868075400002,11.018807002499997,11.879607336899998,,,,,20.463545481399997,14.391332036000001,10.4739201864,38.497385183969996,11.371948968799998,21.690591857499996,6.1951437450999975,28.12108984448,,,,,,,,,,,,,,,,,,,,,39:56,1.0,,,,,,,,,,-0.556859126714289,0.4204586736285775,0.6977661379248088,,,,,,,-1.5073506361428561,0.41822371838571426,1.5642944156713743,-2.871447452999994,-3.0999928429999972,4.225537374345582,,,,-3.4752584962857167,-1.229312987571427,3.6862761748704953,,,,,,,,,,-1.1980383737142932,0.5037752148657202,1.2996481877819823,,,,,,,-1.5310401657142798,-0.6215234354285673,1.6523847523556183,-2.7077074115714344,-0.4795297635714263,2.7498414901280666,-3.495482879571433,0.8124496824285746,3.58865922704501,,,,,,,-1.5751977518571514,-1.649982757917142,2.281160024829403,-1.296198578857134,2.513636569585722,2.8281618694462893,,,,,,,,,,-1.349147615000003,-0.1171340423428648,1.3542229029726887,-3.269343733000006,-0.5765824091428535,3.319797541875015,,,,-0.749355238285706,0.5850129548571357,0.9506699903209863,-4.667392016857143,-3.964901252857156,6.124131790215658
15960,1,2396,24769,,100.0,-0.07985265939999664,0.28373539320000196,0.227795719488,19.6209734962,21.7973766781,,,8.359628768199997,8.277235666899998,10.0949489049,33.782875858247,14.682440984800003,34.860836918865,14.7250882103,41.09639249529,,,,,,,8.199832371299998,23.469842138700002,13.453188396599996,18.722073509599998,15.8504985628,31.601985488620002,7.047385261199999,12.998633157599999,10.7515792847,11.567190806100001,,,,,,,10.3344172523,38.40291345687,11.0469162351,21.534189542100002,6.164326985700001,28.525058473859996,,,,,,,,,,,,,,,,,,,,,39:56,1.0,,,,,,,,,,-0.5973276151428615,0.282830559485713,0.6609034764557226,,,,,,,-1.4246524110000005,0.44123948025714876,1.4914177051066924,-2.6142953365714208,-2.710679501857144,3.765942573726739,,,,-3.3471721208571488,-1.4772675961428612,3.6586719936688845,,,,,,,,,,-0.9697902445714339,0.3844636227600011,1.043218766938012,,,,,,,-1.5873565154285736,-0.8291533852857164,1.790864607781478,-2.8035159987142837,-0.604911856142871,2.8680342237757834,-3.2914464002857162,0.7879018458571455,3.3844362491645335,,,,,,,-1.3139174584285664,-1.6276774327371464,2.0918204781015914,-1.1601298845714227,2.3428105983571514,2.614318811631492,,,,,,,,,,-1.0835380294285712,-0.033460798714273196,1.0840545587139738,-2.9507783642857115,-0.5064332404285719,2.9939217728837946,,,,-1.0102589924285714,-0.020604944571423367,1.0104690967682206,-4.503923634714289,-3.574191737571428,5.749797795076087
15961,1,2396,24770,,100.0,-0.39124100589999955,0.10704118129999118,0.353625162291,19.625428336,22.034678777099998,,,8.279375530400003,8.329957144600005,9.946013314399998,33.644723308228,14.5505877904,34.642910572745,14.580919174899996,41.12928540366,,,,,,,7.963108789400003,23.4470989136,13.171554747099997,18.7855277289,15.741201673200004,31.493445600780003,6.748054686000003,12.795410247100003,10.641387031199997,11.536191486199993,,,,,,,10.242192949600003,38.330342451730004,10.691490899900003,21.251085644699995,6.100547427199999,28.711241199859998,,,,,,,,,,,,,,,,,,,,,39:56,1.0,,,,,,,,,,-0.5524486101428522,0.2630414119428539,0.611874375379178,,,,,,,-1.438900954142865,0.30955648747144393,1.471822399193906,-2.40768380714286,-2.3631525364285704,3.373637684400434,,,,-3.2802742678571364,-1.6800223240000078,3.6854679867696665,,,,,,,,,,-0.8185483971428503,0.2307135571228665,0.850441193678561,,,,,,,-1.6593219471428613,-1.0501532004285785,1.9637135912959311,-2.9450090888571436,-0.6409859169999954,3.013957776619226,-3.2461093721428655,0.7487146545714196,3.3313360217612016,,,,,,,-1.2264443741428546,-1.8399569483400113,2.2112456612984785,-0.9919339134285721,2.218635487714289,2.43028317608359,,,,,,,,,,-1.029277983142864,-0.19017359025714395,1.0466991740772196,-2.6216782031428636,-0.2683601249999969,2.635377346325267,,,,-1.0631031892857126,-0.1546125347142892,1.0742874042639758,-4.597172626571436,-3.65277027671426,5.871688586168793
15962,1,2396,24771,,100.0,-0.7259092219999985,0.014675912999988494,0.200804373717,19.549089159300003,22.103526115399998,,,8.216695149700001,8.439603078900001,9.873619079599997,33.632184289751,14.456572941399996,34.467436399488,14.4739550636,41.20594487871,,,,,,,7.711170741499998,23.4186219715,12.845840272399997,18.847197532700005,15.652393159399997,31.45001177561,6.419694083099998,12.7188525427,10.469005948000003,11.413756506799995,,,,,,,10.184596652099998,38.326483408609995,10.347036270899999,20.998667943999997,5.946525755400003,28.763808886210004,,,,,,,,,,,,,,,,,,,,,39:56,1.0,,,,,,,,,,-0.473966533571435,0.28623298722857893,0.553690886617721,,,,,,,-1.2619472685714228,0.3119520914000061,1.2999326967130693,-2.098669454428578,-1.7943780599999994,2.761196498107461,,,,-2.978261571428576,-1.5378950728571439,3.351889503394539,,,,,,,,,,-0.621070342857146,0.15256462301999418,0.6395344673853989,,,,,,,-1.7241108172857118,-1.2581428215714245,2.134357390352729,-2.932248537285714,-0.4559850368571412,2.967491169026762,-3.111220638714281,0.5826680190000034,3.1653113406309794,,,,,,,-1.0855598189999964,-1.8430618812555877,2.138999116120596,-0.9398147687142814,1.8111512125857239,2.040470660005729,,,,,,,,,,-0.9510912212857141,-0.3495703262428509,1.0132985365608125,-2.3447483088571444,-0.1791699078571593,2.3515838253759913,,,,-0.9489228124285634,-0.09965604671430235,0.9541414106902905,,,
15963,1,2397,24772,,100.0,-1.272618838699998,-0.47926719390000017,0.0892157620982,19.329616365,21.8251810982,,,8.092346009800004,8.421793347299996,9.8566772824,33.688207016814,14.416803450800003,34.358177698084,14.3889850435,41.27364942006,,,,,,,7.514417557500004,23.4024034228,12.606940314900001,18.920906157700006,15.576509929799997,31.43778382029,6.117138090600001,12.746673038999997,10.363617669999996,11.390195301599999,,,,,,,10.163510458799998,38.36999452682,10.062136332199998,20.848908151899998,5.745551154700003,28.705898239500005,,,,,,,,,,,,,,,,,,,,,39:57,1.0,,,,,,,,,,-0.44510588357142267,0.3018408892000073,0.5377984473601127,,,,,,,-1.091220103142851,0.2686706529999989,1.123808361459613,-1.8080769752857155,-1.243664229000002,2.1945029193538366,,,,-2.82403621542857,-1.5132252698571391,3.203908747668437,,,,,,,,,,-0.4297816995714296,0.18187280300871583,0.4666797893210651,,,,,,,-1.538110071285713,-0.9181541651428661,1.7913094825740565,-3.1643170727142795,-0.5736196608571426,3.2158889987051684,-3.1223214078571413,0.4509293952857213,3.1547152476088467,,,,,,,-0.912373082142862,-1.6534269803905692,1.8884505343011613,-1.0838566994285719,1.2271653065000014,1.637278239754453,,,,,,,,,,-0.8269020651428607,-0.39785690048570854,0.9176367138479273,-2.0905438897142914,0.030925971285711302,2.0907726252564443,,,,-0.9310518641428548,-0.2061393634285733,0.9535989780188643,,,
15964,1,2397,24773,,100.0,-1.9313739007000024,-1.1511084832999856,-0.0802220387341,19.150068373899998,21.611543065,,,7.8090377081,8.108285813099997,9.848813919800001,33.760159695787,14.363762446800001,34.22160230151199,14.246791657899998,41.235171431590004,,,,,,,7.327319735599999,23.435063225900002,12.2935553051,18.972726821899997,15.551670256100005,31.51043517249,5.741682506700002,12.707372574600003,10.2397039504,11.350839524,,,,,,,10.075347355399998,38.33806169601,9.771514892600003,20.6991633007,5.642503284299998,28.80463139216,,,,,,,,,,,,,,,,,,,,,39:57,1.0,,,,,,,,,,-0.47790916599999594,0.2792363588428566,0.5535071047842369,,,,,,,-0.8688141698571453,0.23314982044286334,0.8995537229743981,-1.847284537571424,-1.2680804972857096,2.240644619377835,,,,-2.6017854652857157,-1.3376581100000047,2.9255113786517377,,,,,,,,,,-0.21643709985714368,0.28129032832057177,0.35492149413816326,,,,,,,-1.3839376541428552,-0.5562489049999975,1.491541576647505,-3.1011298562857097,-0.3495946869999983,3.120772793832523,-3.012199401857141,0.398289687000002,3.0384173365946747,,,,,,,-0.735225807285713,-1.3257101180704165,1.5159367746885772,-1.1549790051428592,0.8263223025285782,1.4201355745058004,,,,,,,,,,-0.7267543247142886,-0.3071087882571534,0.7889788693721136,-1.8599155971428583,0.21281229399999044,1.8720510412306641,,,,-1.0519782864285687,-0.6281451141428614,1.2252447100635597,,,
15965,1,2397,24774,,100.0,,,,19.040648687500003,21.459300177399992,,,7.529835837199996,7.8141529446999956,9.871057964499997,33.84061825985,14.294399079800003,34.0977292172611,14.171385447200002,41.2409491539,,,,,,,7.157788957900002,23.452911876499996,12.005787259100003,18.992984453800002,15.578968956399995,31.656460762020004,5.487356458400001,12.840439660200008,10.0990929377,11.295679364899998,,,,,,,9.9738794963,38.277537731900004,9.572783333899999,20.657392229400003,5.542536054300001,28.880521093100004,,,,,,,,,,,,,,,,,,,,,39:57,1.0,,,,,,,,,,-0.41571454928571644,0.5248814618571376,0.6695663787027483,,,,,,,-0.6231066645714278,0.24085930415714488,0.668038262251792,-2.024780844285723,-1.5162224022857327,2.5295588233088244,,,,-2.394940642142863,-1.058009076285705,2.6182291505692543,,,,,,,,,,0.07836478100000274,0.6039976672001351,0.6090601127018446,,,,,,,-1.3396269609999936,-0.32159312242855875,1.3776873850882965,-2.941835624000007,0.15797725342857205,2.9460742779564035,-3.0929656255714284,0.30433044942857945,3.1079017654063423,,,,,,,-0.6234564750000033,-1.0975683551471507,1.2622813753041957,-1.1990701584285648,0.7417223404857156,1.4099366209902882,,,,,,,,,,-0.5785185625714362,-0.10461233100000655,0.5879008989931684,-1.6658611687142881,0.39412200057142865,1.7118485869855895,,,,-1.2125285141428526,-1.0108949701428573,1.578649434887177,,,
15966,1,2397,24775,,100.0,,,,18.960370745,21.392836479899994,,,7.3129806518999985,7.637072154500002,9.9016145979,33.9121138495171,14.2095338731,33.9707471405466,14.128276825,41.25070578711,,,,,,,7.0041652860999974,23.516368593499998,11.643555050800003,18.974502245600004,15.591166360000003,31.79385226113,5.131316957000003,12.775334312800002,9.942129952599998,11.236899421299992,,,,,,,9.895088740799999,38.21888535363,9.395123618,20.6313341686,5.436444055499997,28.98010555903,,,,,,,,,,,,,,,,,,,,,39:57,1.0,,,,,,,,,,-0.40972443657142277,0.6805928466999946,0.7944059018555768,,,,,,,-0.4259618122857135,0.18284343538571848,0.46354631633676135,-2.034254787714289,-1.4591506387142925,2.503460230920163,,,,-2.19656340928571,-0.7756226727142745,2.3294809167368804,,,,,,,,,,0.2681976110000051,0.739463553541435,0.7865979313233902,,,,,,,-1.0682203331428652,0.21819614228572973,1.0902771375426656,-2.720250239999993,0.3710414601428498,2.7454386049163357,-2.9525268968571394,0.3286864481428457,2.9707658705892004,,,,,,,-0.5921341772857123,-0.9639248477457181,1.13127096489366,-1.0581085308571507,0.8827075504142762,1.3779572862142897,,,,,,,,,,-0.49035805428571533,-0.020206801742850555,0.4907742212459283,-1.4759092265714244,0.4724834078571507,1.5496930714754347,,,,-1.2855169075714306,-1.1441459785714212,1.720936878544117,,,
