,period_id,timestamp,frame_id,ball_state,ball_owning_team_id,ball_x,ball_y,ball_z,home_47_x,home_47_y,home_14_x,home_14_y,home_8_x,home_8_y,home_50_x,home_50_y,away_12_x,away_12_y,away_14_x,away_14_y,home_16_x,home_16_y,away_5_x,away_5_y,home_17_x,home_17_y,away_4_x,away_4_y,away_9_x,away_9_y,away_26_x,away_26_y,away_1_x,away_1_y,away_3_x,away_3_y,away_66_x,away_66_y,home_9_x,home_9_y,home_7_x,home_7_y,away_10_x,away_10_y,home_2_x,home_2_y,away_11_x,away_11_y,home_22_x,home_22_y,home_31_x,home_31_y,away_15_x,away_15_y,home_26_x,home_26_y,away_8_x,away_8_y,away_27_x,away_27_y,home_27_x,home_27_y,away_76_x,away_76_y,home_20_x,home_20_y,home_30_x,home_30_y,away_18_x,away_18_y,formatted_time,diff,away_1_vx,away_1_vy,away_1_speed,away_10_vx,away_10_vy,away_10_speed,away_11_vx,away_11_vy,away_11_speed,away_12_vx,away_12_vy,away_12_speed,away_14_vx,away_14_vy,away_14_speed,away_15_vx,away_15_vy,away_15_speed,away_18_vx,away_18_vy,away_18_speed,away_26_vx,away_26_vy,away_26_speed,away_27_vx,away_27_vy,away_27_speed,away_3_vx,away_3_vy,away_3_speed,away_4_vx,away_4_vy,away_4_speed,away_5_vx,away_5_vy,away_5_speed,away_66_vx,away_66_vy,away_66_speed,away_76_vx,away_76_vy,away_76_speed,away_8_vx,away_8_vy,away_8_speed,away_9_vx,away_9_vy,away_9_speed,home_14_vx,home_14_vy,home_14_speed,home_16_vx,home_16_vy,home_16_speed,home_17_vx,home_17_vy,home_17_speed,home_2_vx,home_2_vy,home_2_speed,home_20_vx,home_20_vy,home_20_speed,home_22_vx,home_22_vy,home_22_speed,home_26_vx,home_26_vy,home_26_speed,home_27_vx,home_27_vy,home_27_speed,home_30_vx,home_30_vy,home_30_speed,home_31_vx,home_31_vy,home_31_speed,home_47_vx,home_47_vy,home_47_speed,home_50_vx,home_50_vy,home_50_speed,home_7_vx,home_7_vy,home_7_speed,home_8_vx,home_8_vy,home_8_speed,home_9_vx,home_9_vy,home_9_speed,ball_vx,ball_vy,ball_speed
6048,1,775,8200,,40.0,104.2242621484,0.8012720309000123,0.204181793854,88.3696737744,41.21951977412,,,,,,,95.0473752703,28.26550542741,,,,,80.591217586,34.840334462268004,102.2758530026,1.7446727011000012,91.8625427064,29.520608179770004,,,92.5536101205,40.23252146585,103.1100741795,31.879949524289998,88.86182657879999,26.605487800779997,98.6607840402,10.236447470499995,91.5184467861,31.13823871385,86.72824133009999,27.500612349740003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:55,1.0,0.33505913357142203,0.2775736811999963,0.4350997259072329,,,,,,,1.9782594434285885,-0.6432712970142824,2.0802183508172467,,,,,,,,,,3.7321482548571394,-1.2331013452428459,3.9305813213662057,,,,3.210948243428586,-2.889984870442863,4.319976987596783,4.32513998628571,3.657915491228562,5.664554849406742,5.873728252571443,-0.8933730099071573,5.941279232613676,5.276353277999989,-3.9885906297142686,6.614284475716605,,,,,,,,,,,,,,,,4.458023071285718,0.8734811234285628,4.542789779100698,,,,,,,,,,,,,,,,,,,,,,3.772418482714305,-0.8041136605428636,3.8571673528375903,,,,2.3823752371428752,3.526875307771422,4.256120440861529,,,,2.8338820268571405,1.9668854255999997,3.4495689034402,4.336005305428574,0.4243629707142821,4.356721925900044
6049,1,775,8201,,40.0,104.3948358417,1.230746538400001,0.221724035596,88.7393569946,41.13360666093,,,,,,,95.1980712527,28.291742165880006,,,,,81.2071179889,34.621008013685994,102.5351320539,2.164027928600009,92.2115568614,29.972478909440003,,,92.8983301435,40.11888281504,103.1273667472,31.91588389874,89.19794754750001,26.263445604420003,99.2620689755,9.799384434999999,91.82908030920001,31.271110920679998,86.9557576861,27.86642728533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:55,1.0,0.1787894112857203,0.3388735388428595,0.3831460934366647,,,,,,,1.9899321575714375,-0.8364170749142885,2.1585697845900396,,,,,,,,,,3.5884491277142727,-1.2316896477428587,3.7939460368526925,,,,3.2028172291428403,-2.8248131356285664,4.270551188607147,4.30135124871429,3.6936054162857097,5.669598181179255,5.914416929571414,-1.079263121501433,6.012082542865988,5.273072898000006,-4.0765214777142695,6.665082531063506,,,,,,,,,,,,,,,,3.621462192714295,1.964949806857153,4.120196130856757,,,,,,,,,,,,,,,,,,,,,,3.7388353931428604,-0.9479347215999823,3.8571323977059127,,,,2.3357349837142953,3.4454892281714278,4.162577799344075,,,,2.7075530071428697,1.91955820232856,3.318967757995737,3.517774366571425,1.830947229714281,3.9657413244064963
6050,1,776,8202,,40.0,104.503921725,1.6531704957999995,0.234042037574,89.1341997782,40.97096025376,,,,,,,95.3249678839,28.23935190837,,,,,81.7727799189,34.597200247503,102.82590689279999,2.4128995103999933,92.5964531125,30.360950245599998,,,93.2857549758,39.96174485343,103.1066480364,31.999687075609994,89.5342062087,25.92749688739,99.8535325187,9.326266334200001,92.08471025739999,31.431781246550006,87.1676348732,28.24405985787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:56,1.0,0.06626596242857173,0.330428185114278,0.33700736385797336,,,,,,,2.015391239571431,-1.1419546036428587,2.316433069467449,,,,,,,,,,3.3615628715714414,-1.1960205415428606,3.5679924432823724,,,,3.189356537999971,-2.841039968999993,4.271241415787527,4.196655065999998,3.6762939192857207,5.579162188354145,5.880385158714299,-1.0611754311185706,5.975368014644544,5.091913184285692,-3.6912753305714228,6.289125014053038,,,,,,,,,,,,,,,,2.844658693714288,2.7770811687142745,3.975457571318265,,,,,,,,,,,,,,,,,,,,,,3.6628621938571375,-1.0873907763999977,3.8208609176189223,,,,2.157538537285738,3.5458065214571333,4.15062843765628,,,,2.5017656598571545,2.0200964382714357,3.2155281116416075,2.0850455204285776,3.3151080678571514,3.9162936973407465
6051,1,776,8203,,40.0,104.0315904636,2.485483560700002,0.18107462907,89.4516719636,40.8965692066,,,,,,,95.5698650905,27.94070500419,,,,,82.3049864088,34.56769744058499,103.1957037426,2.424031427199994,93.0189050219,30.74925682403,,,93.63400668189999,39.81884960901,103.1082536607,32.01699844428,89.9141954694,25.515488897049995,100.3163737342,8.988493056500005,92.3229704357,31.658691741170003,87.35384895690001,28.605631646659997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:56,1.0,-0.025476728285716326,0.36197458805714544,0.36287004021176006,,,,,,,2.0105688911428388,-1.4410452291285736,2.4736609748357936,,,,,,,,,,3.1475747037142865,-1.1595001674857135,3.3543504816672742,,,,3.387974070857151,-3.3082974038142923,4.735314141309399,4.141489976142867,3.393433141471429,5.354187866346165,5.828435080428564,-1.151192157345713,5.941035168209711,4.748113463571429,-3.109122555285719,5.675493328930506,,,,,,,,,,,,,,,,2.1119939014285807,3.5596063178571384,4.138999320826227,,,,,,,,,,,,,,,,,,,,,,3.5442186212856903,-1.1725986571571465,3.7331586151990623,,,,2.120020600428571,3.4523834176571464,4.051350220451888,,,,2.3922939688571483,1.9656941112285766,3.0962919391344528,0.3961924361428669,4.75775393385716,4.774221501102573
6052,1,776,8204,,40.0,103.8087210298,3.1422355230999965,0.155206824917,89.79287937710001,40.7834753309,,,,,,,95.83374314080001,27.6356031327,,,,,82.9374640329,34.305110016038995,103.3248453413,2.9771076551000006,93.4547136034,31.17361182698,,,93.92197182059999,39.73163811366,103.0909594581,32.07734414509,90.2234433492,25.310224260600005,100.7745161511,8.680030550300005,92.5318254743,31.876126102039994,87.5837042672,28.89114965711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:56,1.0,-0.044530751714302944,0.3860162472285823,0.38857628719812387,,,,,,,1.868040383285725,-1.4778755149142853,2.381951072371018,,,,,,,,,,2.843046642428574,-1.0193331711999931,3.0202573276019082,,,,3.5934671414285706,-3.689813970714288,5.150508056008181,3.963625045142863,3.152273781642851,5.064301876163849,5.831274434714302,-1.2795999676597247,5.970019900317534,4.469031249571438,-2.5930187977142776,5.166815924236671,,,,,,,,,,,,,,,,1.1621657022857133,4.87215810114286,5.008847540313165,,,,,,,,,,,,,,,,,,,,,,3.417775160571434,-1.2536007692999973,3.640426065312773,,,,2.109869094142881,3.313236285228563,3.9279870514265274,,,,2.216578373285704,2.0223260655714324,3.0005036911171308,-1.5487848858571498,6.158884827571416,6.35063752248142
6053,1,776,8205,,40.0,103.585851596,3.7989874854000054,0.129339020765,90.1424446106,40.61158139365,,,,,,,96.0822112674,27.364961397080002,,,,,83.5360814957,34.186036508708,103.3804310511,3.544389077799988,93.86121873409999,31.49197589869,,,94.1271527608,39.70562022073,103.0744122096,32.10360621271,90.48804964339999,25.169270197550002,101.15567579719999,8.519806907300003,92.6934147789,32.1623704547,87.7922955468,29.19063518161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:56,1.0,-0.029281823857140968,0.36530831232857364,0.36647999708681417,,,,,,,1.6041824445714172,-1.1963916960142944,2.001188248457173,,,,,,,,,,2.6992771901428476,-1.0396649561714357,2.8925768045665476,,,,3.5478947438571353,-3.65646093074286,5.094827146384658,3.9208785597142954,2.7084439583285667,4.765391626659215,5.789078952571439,-1.2570031671499953,5.9239760365257,4.029583833714291,-1.8476157934285684,4.432970786398015,,,,,,,,,,,,,,,,0.6830728012857281,4.917873800142846,4.965085212359177,,,,,,,,,,,,,,,,,,,,,,3.3292329229999913,-1.394940136242846,3.609660626608584,,,,2.097853057142853,3.276198348214276,3.890303724159023,,,,2.0254890285714167,2.030698709742858,2.8681602212244854,-2.110846496000006,6.483566906000005,6.818527168989941
6054,1,776,8206,,40.0,103.3629821621,4.4557394478,0.103471216612,90.46878760199999,40.456278937200004,,,,,,,96.2804783412,27.19200960795,,,,,84.0669211433,34.164995345686,103.2900310784,4.2694812386000045,94.2893551418,31.61159729958,,,94.3434985933,39.61084213711,103.0509937831,32.13445427872,90.93399338500001,24.589635758169997,101.45474461149999,8.453244708799996,92.8835256667,32.37169030167,88.0095738002,29.482035818550003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:56,1.0,0.11208333128570712,0.18563539804286933,0.21684827451154898,,,,,,,1.609707527428575,-1.10139146144286,1.9504413539502938,,,,,,,,,,2.4780294198571493,-0.9920044334571444,2.6692138546164093,,,,3.3999810251428446,-3.4499222567000034,4.843741792107155,3.8064261977142784,2.488133408785716,4.54749252429965,5.688743850714288,-1.2963146326085708,5.834572668649754,3.5675923352857004,-1.0916196084285676,3.7308643020478534,,,,,,,,,,,,,,,,0.31521310142857883,4.810807555428585,4.82112317149033,,,,,,,,,,,,,,,,,,,,,,3.199857594999998,-1.4108504081285598,3.4970827131189925,,,,2.133900129857145,3.118777777871423,3.778929027111908,,,,1.8930352140000248,2.034236294071421,2.778794634650346,-2.58506837757143,6.818321198857145,7.291918985253781
6055,1,776,8207,,40.0,103.1401127283,5.112491410200002,0.0776034124587,90.7621163868,40.341999235610004,,,,,,,96.3550035386,27.230992566970002,,,,,84.67310969030001,33.9446144849062,103.0893689942,5.155183371900002,94.63708023800001,31.72719982692,,,94.5437427702,39.518988246010004,103.07890265329999,32.150160897350005,91.37725357779999,24.022618021279996,101.7891059149,8.4213343121,93.07005164739999,32.55386695975,88.205149696,29.819877749399996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:56,1.0,0.23478008442856846,0.07996748905714161,0.2480251748318904,,,,,,,1.5080762071428517,-0.6879607998571506,1.657583756161498,,,,,,,,,,2.2864202901428756,-0.9355744212571439,2.4704285540949513,,,,3.028720674142847,-2.827718695785703,4.143566331612938,3.5229360881428673,2.400507014214293,4.263040300821866,5.7372523975714245,-1.6156956376071367,5.960414202622314,3.202866275428563,-0.4238433578571411,3.2307886916784345,,,,,,,,,,,,,,,,-0.42379173985716134,5.502855175285729,5.519149800371439,,,,,,,,,,,,,,,,,,,,,,3.133678825571411,-1.4346685863714321,3.4464789183390665,,,,2.183165517714271,3.0156148858571448,3.7229215432963154,,,,1.8276481888571543,1.902348095057148,2.6380345291524137,-2.2286943382856963,6.567519623857144,6.935372554034527
6056,1,776,8208,,40.0,102.9172432945,5.7692433726000045,0.0517356083058,91.0698200407,40.15714856556001,,,,,,,96.3209989639,27.45426797867,,,,,85.2594732557,33.741105796681,103.01328301480001,5.6065395887000005,94.9561718532,31.86838968027,,,94.7878241766,39.39111734572,103.1068694705,32.17159971737,91.6814738682,23.7039229529,102.0827776591,8.5060533796,93.2469226292,32.6926000175,88.4242548261,30.159766129079994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:56,1.0,0.34275807499998995,-0.1425197335285792,0.37120745200326455,,,,,,,1.4341273924285607,-0.2918016342857146,1.463512750708294,,,,,,,,,,2.110222537571442,-0.8872987461714186,2.2891785039685804,,,,2.7458367379999924,-2.477089823571441,3.698052647785268,3.2071830334285787,2.204020519857143,3.8914945023555525,5.661729047000009,-1.6038898697914206,5.884525343310467,2.6326990451428656,0.17983949099998803,2.638834307951011,,,,,,,,,,,,,,,,-0.7866485715714233,5.204032132142864,5.263151756080264,,,,,,,,,,,,,,,,,,,,,,3.0080322991428594,-1.368770858871429,3.304813455670729,,,,2.2368224787142923,2.896823007242868,3.659912340012143,,,,1.7076622061428488,1.899006009911431,2.5538860655809206,-2.45317439957142,6.667544078285717,7.104520298415336
6057,1,776,8209,,40.0,102.6943738607,6.425995335,0.0258678041529,91.3741000947,39.983364968070006,,,,,,,96.4517631531,27.46837788536,77.97428671520001,25.94291747184,,,85.7549006144,33.689780004677,103.0465560638,5.7804647992000024,95.2609514509,32.10264363175,,,95.02037556970001,39.26734175001,103.1851063683,32.12963185424,91.91419292629999,23.512551307699997,102.3508471534,8.562132608300004,93.40983490720001,32.8557466524,88.6613649641,30.427204302379995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:56,1.0,0.3716768538571509,-0.2886590179142803,0.4706035617336387,,,,,,,1.3706811917142914,0.041512502299997533,1.3713096722354572,,,,,,,,,,2.004576961999984,-0.9042058023428522,2.1990718336542727,,,,2.7152719302857324,-2.5667635599285736,3.7364390571739303,3.0449708171428833,1.8989962124428574,3.5885977612605338,5.527969023000006,-1.62829272398429,5.76279261419564,1.9484186497142888,0.422829089571426,1.9937702158328712,,,,,,,,,,,,,,,,-1.2674311995714256,5.320552730857161,5.4694298795650225,,,,,,,,,,,,,,,,,,,,,,2.878011846142873,-1.319639277300005,3.166133289792391,,,,2.331357423857128,2.6928427267999977,3.5618295002783884,,,,1.5986064988571314,1.7994899551042822,2.4070120142428593,-2.875856286142868,6.7378082321428465,7.325886236605054
