,period_id,timestamp,frame_id,ball_state,ball_owning_team_id,ball_x,ball_y,ball_z,away_14_x,away_14_y,home_17_x,home_17_y,home_2_x,home_2_y,away_9_x,away_9_y,home_3_x,home_3_y,home_9_x,home_9_y,away_8_x,away_8_y,home_10_x,home_10_y,home_21_x,home_21_y,home_20_x,home_20_y,away_13_x,away_13_y,away_4_x,away_4_y,home_18_x,home_18_y,home_15_x,home_15_y,away_5_x,away_5_y,away_2_x,away_2_y,home_4_x,home_4_y,away_15_x,away_15_y,away_22_x,away_22_y,away_11_x,away_11_y,away_23_x,away_23_y,home_1_x,home_1_y,home_22_x,home_22_y,away_10_x,away_10_y,away_27_x,away_27_y,home_31_x,home_31_y,formatted_time,diff,away_10_vx,away_10_vy,away_10_speed,away_11_vx,away_11_vy,away_11_speed,away_13_vx,away_13_vy,away_13_speed,away_14_vx,away_14_vy,away_14_speed,away_15_vx,away_15_vy,away_15_speed,away_2_vx,away_2_vy,away_2_speed,away_22_vx,away_22_vy,away_22_speed,away_23_vx,away_23_vy,away_23_speed,away_27_vx,away_27_vy,away_27_speed,away_4_vx,away_4_vy,away_4_speed,away_5_vx,away_5_vy,away_5_speed,away_8_vx,away_8_vy,away_8_speed,away_9_vx,away_9_vy,away_9_speed,home_1_vx,home_1_vy,home_1_speed,home_10_vx,home_10_vy,home_10_speed,home_15_vx,home_15_vy,home_15_speed,home_17_vx,home_17_vy,home_17_speed,home_18_vx,home_18_vy,home_18_speed,home_2_vx,home_2_vy,home_2_speed,home_20_vx,home_20_vy,home_20_speed,home_21_vx,home_21_vy,home_21_speed,home_22_vx,home_22_vy,home_22_speed,home_3_vx,home_3_vy,home_3_speed,home_31_vx,home_31_vy,home_31_speed,home_4_vx,home_4_vy,home_4_speed,home_9_vx,home_9_vy,home_9_speed,ball_vx,ball_vy,ball_speed
37910,2,5174,63011,,264.0,104.86881928630001,1.1324380824000002,0.0546109354913,95.61111032400001,34.0327312597295,,,,,98.8345369611,27.186780770620004,,,98.41093717300001,38.79784359251,93.32186144869999,37.142088277,93.10513287500001,41.547189757940004,,,,,103.0211920965,34.318618059868,99.2058359782,30.89620690119,,,,,98.0220812843,36.357254868460004,100.1745652698,38.774373031799996,,,,,,,87.36391703289999,29.759878124509996,96.60624967300001,36.98886802083,,,89.31052506270001,38.38213197363,91.8222341992,25.825069313960007,88.6303438459,36.75493945394,,,86:14,1.0,-0.44581523557141634,0.611174447200002,0.7564954918423674,-0.03345632228570952,1.2265009539571587,1.226957177557027,-0.21099337114287262,-0.07780107460428706,0.22488043462208052,0.06403657057140728,-0.02892767576515859,0.07026729534940825,,,,-0.04020600085713764,1.3735063384142876,1.3740946780222778,,,,-1.4856549995714377,-1.8899928144857068,2.404005743869846,,,,-0.22336440828569595,0.20629518697143726,0.3040548684964596,0.07125971271429017,-0.1282609157857146,0.14672698856827038,-0.10419508228569695,-0.23466388384285614,0.2567562142436608,2.146964170571429,1.0330441533285957,2.382569069815996,,,,-1.0520705398571655,0.7022621193714279,1.2649207505371225,,,,,,,,,,,,,,,,,,,0.8328196328571382,-0.26872700187144205,0.8751015611956777,,,,,,,,,,-0.7019525645714405,-0.5092313176142836,0.8672104345241711,,,
37911,2,5174,63012,,264.0,104.82958390350001,1.1008997209999904,0.0747061601448,95.57913480490001,33.96708507780429,,,,,99.0181350708,27.25808899743,,,98.36140423730001,38.79355984642,93.30707114079999,37.128436871939996,92.96230933780001,41.57166699001,,,,,102.9565291632,34.275199797537,99.2101703825,30.954263017289996,,,,,98.0071135021,36.28616562344,100.2129107884,39.02120905831,,,,,,,87.3666071211,29.92720735641,96.47064881099999,36.8088315328,,,89.3622484139,38.31914770157,91.8108645848,25.926833425250003,88.7470044636,36.98019658384,,,86:14,1.0,-0.4188486994285817,0.5926083707571501,0.7256851342727494,-0.013379985714294662,1.286255186099987,1.286324775391824,-0.2931082330000022,-0.10981882611857381,0.31300576803382574,-0.01809022871429176,-0.12483693272838334,0.12614085836066874,,,,-0.09689707328571937,1.309640407571432,1.3132201033928794,,,,-1.357528401142848,-1.6581593565285657,2.1429829237660023,,,,-0.14958478971428643,0.38780478394285883,0.4156538941990496,0.14800688042855983,-0.0115873943428519,0.14845977354775525,-0.2102728604285785,-0.33941974444285206,0.399274891209637,2.139956805142853,1.4698792152714195,2.5961433002367436,,,,-1.0586732098571314,0.5951863243428539,1.2145104882025344,,,,,,,,,,,,,,,,,,,0.8978582558571346,0.20929501361428454,0.9219294172194634,,,,,,,,,,-0.5798765428571481,-0.2619042526285804,0.6362787459132146,,,
37912,2,5174,63013,,264.0,104.8114462179,1.0833611017999942,0.09390039963,95.5616956438,33.93869714093001,,,,,99.2375275748,27.464237349370002,,,98.32919420510001,38.82392222541,93.27254894800001,37.08450063637001,92.8480303628,41.61296919414,,,,,102.9223256792,34.267167608653,99.203742981,31.015258806090003,,,,,98.0267674582,36.297379085,100.2047206334,39.168554782870004,,,,,,,87.3635131291,30.06514637811,96.3703166417,36.71787585531,,,89.4622729251,38.40538748391,91.7828031267,26.006059748789994,,,,,86:14,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37913,2,5174,63014,,264.0,104.8285346173,1.0980649735000014,0.10805546275,95.5411611285,33.92294400125479,,,,,99.483600344,27.783817768100008,,,98.3247271946,38.914233309880004,93.2186276572,37.01539412567,92.7416313716,41.64008998871,,,,,102.9041565486,34.280345911426,99.1938501086,31.088684133120005,,,,,98.0661918095,36.35654590811,100.1696246011,39.27752661705,,,,,,,87.3598150526,30.196868470740007,96.3081809453,36.715897526060004,,,89.58618436969999,38.60270844897,91.75293050490001,26.07963711875,,,,,86:14,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37914,2,5174,63015,,264.0,104.8808491017,1.1450113361999996,0.117171349505,95.51753125869999,33.9198256587787,,,,,99.75635337829999,28.216830253599994,,,98.3480032058,39.06449309985,93.1453072684,36.92111733982,92.64311236430001,41.65302937371,,,,,102.9020217714,34.314734705857,99.18049176529999,31.17453899838,,,,,98.125386556,36.46366609278,100.1076226916,39.34812456086,,,,,,,87.3555128915,30.322373634289995,96.2842417217,36.802896545050004,,,89.7339827477,38.91111059677,91.7212467194,26.147565535140004,,,,,86:14,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37915,2,5186,63130,,264.0,,,,,,,,,,101.1373647054,28.628175008859998,93.9561682202,36.06646459514,98.42437571570001,38.68233369645999,98.94796516779999,39.00201532954,89.3754168919,44.45890244979999,82.5605856123,32.04860992374999,,,101.9590269725,33.855911611712,99.2497445061,31.593289500190004,86.5691473825,12.058722132700005,95.5975635377,37.38953747349,,,,,95.5137676966,35.04416955227,,,,,96.5891194117,34.263056566318,93.2092102596,41.58826709929001,,,92.6204755874,40.6498222124,91.7229078384,20.929478895100004,89.5533403669,30.02320885658,,,86:26,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37916,2,5186,63131,,264.0,,,,,,,,,,101.15580749509999,28.545247759139997,,,98.5903628213,38.95184108189001,99.0119819641,39.22404789925,89.34273556299999,44.4984636988,82.5959337779,32.13051179477,,,101.9777055468,34.00633204595319,99.2244314466,31.563835689,86.50491142269999,12.039384841900002,95.77741349179999,37.16078052693,,,,,95.695823397,34.874569109508,,,,,96.4396332332,34.295132945691,93.2684070042,41.86309582847,,,93.01593017580001,40.84133512633001,91.662638528,20.8868237223,89.5418731144,30.051851017129998,,,86:26,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37917,2,5186,63132,,264.0,,,,,,,,,,101.15613392419999,28.432589803420008,,,98.7140170506,39.18600893021,99.08307647710001,39.327305316929994,89.30705179489999,44.48906128749999,82.6245583126,32.18948787451,,,101.9690208435,34.111145831645,99.2093162537,31.50254900115,86.43776239670001,12.007485389700008,96.0058841452,36.92567757883,,,,,95.88312476019999,34.753185046571,,,,,96.41556113109999,34.338129650269,93.312417984,42.08751603534999,,,93.39253779820001,40.983574083869996,91.6080725534,20.843289239100002,89.5340306418,30.081525376859993,,,86:26,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37918,2,5186,63133,,264.0,,,,,,,,,,101.1383439927,28.290201141720004,,,98.7953384036,39.3848372414,99.16124870659999,39.31178758258,89.2683655875,44.4306952159,82.6464592162,32.22553816295999,,,101.9329728626,34.170352968786,99.2043989272,31.409429436639996,86.3677003043,11.963023776099995,96.28297549780001,36.68422862918,,,,,96.0756717864,34.680017363457,,,,,96.5169031052,34.392046680053,93.3412431989,42.261527719949996,,,93.7502984546,41.07653908502,91.5592099144,20.7988754454,89.52981294899999,30.112231935770005,,,86:26,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37919,2,5186,63134,,264.0,,,,,,,,,,101.0842312404,28.052323046179993,,,98.8320875622,39.52292131242,99.5010068984,39.494091215590004,89.2158086868,44.257124038,82.6444531395,32.16159400486,,,101.8782165164,34.144423511589,99.2344037011,31.273182675949997,86.2970370338,11.8732817514,96.6128290597,36.33408458065,,,,,96.3316927447,34.681349797344,,,,,96.71707807269999,34.440433432659,93.39716466269999,42.47903072266,,,94.0561714172,41.03259095691,91.53056953069999,20.7562301727,89.546605973,30.138702812650003,,,86:26,1.0,-0.49072654885715605,-0.3649449185714308,0.6115532187343657,1.9477326528571433,-0.19543927542999645,1.957513473104726,-0.5806448022857225,0.6918320035699973,0.9032053518359501,,,,,,,,,,,,,0.14683950514286237,1.2920327089285677,1.3003500917875515,-0.11092854199999029,0.2770698475999975,0.2984507361011687,-0.16413539442857383,-1.2229649225857235,1.233930155875659,,,,,,,-0.27454739528571237,-1.2907296135285713,1.3196057015251883,,,,-0.356126902000012,-0.7725975788714226,0.8507252136889504,3.1641347948571363,-2.309801437814291,3.9175160091765515,,,,-0.8365631104285856,-0.4451342342857195,0.9476192928930286,,,,,,,0.32430434714285644,0.6709578126428744,0.7452232524031069,3.7115556367142846,1.1907987529714403,3.897902886746143,,,,,,,1.6751531172857275,-0.5313121361700014,1.757393112651128,0.40663128814285554,1.568500265771442,1.6203524580231925,,,
