,period_id,timestamp,frame_id,ball_state,ball_owning_team_id,ball_x,ball_y,ball_z,home_47_x,home_47_y,home_14_x,home_14_y,home_8_x,home_8_y,home_50_x,home_50_y,away_12_x,away_12_y,away_14_x,away_14_y,home_16_x,home_16_y,away_5_x,away_5_y,home_17_x,home_17_y,away_4_x,away_4_y,away_9_x,away_9_y,away_26_x,away_26_y,away_1_x,away_1_y,away_3_x,away_3_y,away_66_x,away_66_y,home_9_x,home_9_y,home_7_x,home_7_y,away_10_x,away_10_y,home_2_x,home_2_y,away_11_x,away_11_y,home_22_x,home_22_y,home_31_x,home_31_y,away_15_x,away_15_y,home_26_x,home_26_y,away_8_x,away_8_y,away_27_x,away_27_y,home_27_x,home_27_y,away_76_x,away_76_y,home_20_x,home_20_y,home_30_x,home_30_y,away_18_x,away_18_y,formatted_time,diff,away_1_vx,away_1_vy,away_1_speed,away_10_vx,away_10_vy,away_10_speed,away_11_vx,away_11_vy,away_11_speed,away_12_vx,away_12_vy,away_12_speed,away_14_vx,away_14_vy,away_14_speed,away_15_vx,away_15_vy,away_15_speed,away_18_vx,away_18_vy,away_18_speed,away_26_vx,away_26_vy,away_26_speed,away_27_vx,away_27_vy,away_27_speed,away_3_vx,away_3_vy,away_3_speed,away_4_vx,away_4_vy,away_4_speed,away_5_vx,away_5_vy,away_5_speed,away_66_vx,away_66_vy,away_66_speed,away_76_vx,away_76_vy,away_76_speed,away_8_vx,away_8_vy,away_8_speed,away_9_vx,away_9_vy,away_9_speed,home_14_vx,home_14_vy,home_14_speed,home_16_vx,home_16_vy,home_16_speed,home_17_vx,home_17_vy,home_17_speed,home_2_vx,home_2_vy,home_2_speed,home_20_vx,home_20_vy,home_20_speed,home_22_vx,home_22_vy,home_22_speed,home_26_vx,home_26_vy,home_26_speed,home_27_vx,home_27_vy,home_27_speed,home_30_vx,home_30_vy,home_30_speed,home_31_vx,home_31_vy,home_31_speed,home_47_vx,home_47_vy,home_47_speed,home_50_vx,home_50_vy,home_50_speed,home_7_vx,home_7_vy,home_7_speed,home_8_vx,home_8_vy,home_8_speed,home_9_vx,home_9_vy,home_9_speed,ball_vx,ball_vy,ball_speed
19404,2,2846,40323,,,103.9971244502,1.480884766999992,-0.0169612373499,,,,,,,,,,,92.72098904559999,6.707918712100003,80.9104918525,6.832116444900002,94.68122046330001,18.8643189839,88.79242288500001,3.3107374281999995,99.7471785772,18.9755933852,85.0159312657,9.003234681599999,95.7426260085,31.269128447489997,103.2243263608,31.11721314703,100.74483381,12.801585424499997,102.5493654524,4.213236127599998,103.0238037109,2.6546937851999957,96.0417017256,8.165049598300001,,,,,,,98.04286466330001,0.43984004429999857,,,98.0708474659,7.737530299599996,,,,,,,,,,,,,,,,,47:26,1.0,0.04316680285715588,0.11193669572857552,0.11997164964915777,,,,,,,,,,0.34240229599999705,-1.3008983118571498,1.345204724233026,1.5590252519999943,-1.0341941418571465,1.8708600320241184,,,,-0.09654220271426897,-0.35713791035715103,0.3699565973451419,,,,0.19768332142855832,0.13247704028572116,0.23796819487883522,0.102543733571423,0.17628507542856453,0.20394029791490859,0.01570435600001473,0.03261676442857972,0.03620055412786746,0.6655341427142707,-1.0397238958571469,1.2344883453215678,,,,,,,-0.12542517014285948,0.5164546058571469,0.5314666811912353,,,,0.020585352142867518,0.05550060142857052,0.05919521502434893,0.3519751101428678,1.2945744781428714,1.3415698109375342,,,,,,,-0.6179601968571344,0.10524204800000399,0.6268577937355039,,,,,,,,,,,,,,,,,,,0.008675711571441994,0.6538014832857187,0.6538590425450097,,,,1.0622758931428478,-3.1723089931428414,3.34544084107422,0.7264752862857298,-3.234670153000009,3.3152461960302486
19405,2,2846,40324,,,104.0437777626,1.1952502541999905,,,,,,,,,,,,92.7325704665,6.5360934847999985,80.9106930324,6.842300959999996,94.6886809213,18.8708823976,88.7774890718,3.376611437099996,99.75630079,18.9832019806,85.0057620094,9.062153407499999,95.7339769999,31.25198619706,103.2248651414,31.13554110981,100.7183516366,12.7875902085,102.6714673723,4.0480052403,103.163016728,2.2493995485000084,96.0394468762,8.2427682422,,,,,,,98.0607635861,0.46854164490000016,,,98.2681850252,7.585552124800003,,,,,,,,,,,,,,,,,47:26,1.0,-0.0207651877142772,0.11263537568571082,0.11453349237961089,,,,,,,,,,0.3484051242857131,-1.2852365144285676,1.3316227050666554,1.763178248000007,-1.3949111368571367,2.2482381132674636,,,,-0.11473337814286262,-0.26863581468572106,0.2921111928563063,,,,0.09591602142856055,0.12262266500000256,0.1556798032449519,0.08487805228572907,0.06396157400000596,0.10627966272235341,0.06356686971429326,0.08047402314285738,0.10255152522547424,0.532099146428554,-1.5392603194285726,1.628634959896584,,,,,,,-0.11561283442854836,0.5689968705714272,0.5806236011433573,,,,0.026420281857143995,0.05352707957142806,0.05969237422700595,0.3881789225714272,1.3502803464285764,1.404969711374587,,,,,,,-0.29700506299998813,0.07532496028572058,0.30640799123011186,,,,,,,,,,,,,,,,,,,-0.06511636328572278,0.5772458291428657,0.5809069529885081,,,,1.3005566760000016,-3.5586902074285636,3.788894780795071,0.6347980098571173,-2.709393388000012,2.7827649998260258
19406,2,2846,40325,,,104.190936058,0.9756641232999925,,,,,,,,,,,,92.7104094369,6.345473789000003,80.9189877283,6.854822703800004,94.7130860828,18.892594927800005,88.7751739139,3.4602718352999915,99.74397277829999,18.9417409897,84.9792451404,9.1073560261,95.71724119640001,31.235373076939993,103.2076668512,31.131167638869996,100.714222681,12.807475044600004,102.6861853827,3.7326586587000037,103.3413129534,1.817159016900007,96.0573098319,8.331630706799999,,,,,,,98.04203905380001,0.4517106555999959,,,98.3917583284,7.400499979700001,,,,,,,,,,,,,,,,,47:26,1.0,-0.019019250142844966,0.1328628079428488,0.13421720310919324,,,,,,,,,,0.4615407411428611,-1.2393809985714304,1.3225298164331183,1.7335876152857161,-1.780698088571425,2.48519852376303,,,,-0.11812119257143652,-0.2795356471428587,0.3034679458494343,,,,-0.03338872171428064,0.02204778242856824,0.04001139147456831,0.04810852257142936,-0.07138505271429704,0.08608284204781286,0.09581118214287344,0.08580370014286134,0.12861593051337356,0.22722983842856237,-2.2037757821428476,2.215459567997482,,,,,,,-0.12400283300000381,0.5776519515714338,0.5908117126008191,,,,0.005814039714278704,0.013555539714279311,0.01474976998954945,0.38783066928571347,1.3212834572857246,1.377026725425299,,,,,,,0.13345627557145337,0.18117865728571916,0.22502507270359848,,,,,,,,,,,,,,,,,,,-0.0681022072857169,0.5470343350000004,0.5512571761946319,,,,1.4738884750000079,-3.6562096991428517,3.942108141698311,1.0609963420000263,-1.957455727428571,2.2265098613256473
19407,2,2846,40326,,,104.3255462929,0.7988686638999951,-1.93496012863e-16,,,,,,,,,,,92.7218909491,6.193447567199996,80.9288887751,6.8689551581,94.7130533854,18.8981862749,88.8234374637,3.612123398600005,99.7522370475,18.93014821549999,84.958168938,9.1723078773,95.7031769525,31.226863656729996,103.2013052078,31.169091985340003,100.7110521226,12.808642705300002,102.67593710759999,3.3695954821999976,103.47678902039999,1.3844113123000028,96.0435965402,8.384180341400004,,,,,,,98.0432087126,0.44560241700000347,,,98.4952388945,7.160312016799999,,,,,,,,,,,,,,,,,47:26,1.0,-0.11681485328572147,0.039656389328562046,0.12336263276512512,,,,,,,,,,0.4829871248571344,-1.2465059190000007,1.336807229513589,1.6316085608571438,-2.254668644428567,2.7831056738887354,,,,-0.08856559285715906,-0.2072462743571383,0.2253772004286465,,,,-0.11525887200000237,-0.08264476742858003,0.14182653192557806,0.0005213420000010106,-0.11186755428572125,0.11186876909732114,0.10571745785715135,0.07474561928570926,0.12947234646125313,0.3369210691428749,-2.692807255999991,2.7138030003665667,,,,,,,-0.17185859942858073,0.5293015720000025,0.5565029490660649,,,,0.008036684857139723,0.0025891932857088455,0.008443472352281298,0.32707006757141655,1.190656155999993,1.2347618843007144,,,,,,,0.4431884142857104,0.2768644994285857,0.5225609262094936,,,,,,,,,,,,,,,,,,,0.020010812000005485,0.6255343170000012,0.6258543076000656,,,,1.647456681571425,-3.4724846664285898,3.8434702127421265,1.2319960081428456,-1.270852557857134,1.7699944598478061
19408,2,2846,40327,,,104.46491038799999,0.7369764521999969,1.45122009647e-16,,,,,,,,,,,92.76869455970001,6.097883678599999,80.9322091965,6.8677310944,94.71636635920001,18.909450440199997,88.8966531299,3.786114465600008,99.7507594881,18.911579949499995,84.93527457830001,9.229052498199998,95.71081978929999,31.25266407785,103.1859608605,31.19610265323,100.71406119209999,12.8061495281,102.6576118469,3.0552904946000012,103.6655843826,0.9978109087000036,96.0322352818,8.4249916077,,,,,,,98.0952571687,0.458013988700003,,,98.7265063695,6.926170712400001,,,,,,,,,,,,,,,,,47:26,1.0,-0.0852352584285703,0.1938086383142844,0.21172349318066305,,,,,,,,,,0.4319851415714434,-1.2496276778571467,1.3221877687398054,1.3981922954285562,-2.6781029604285735,3.0211218382667164,,,,-0.04497774599999259,-0.05006834764284715,0.0673040642972239,,,,-0.16064157300001675,-0.15075852271428813,0.22030398804132947,0.0007048108571439116,-0.008045345714273414,0.008076159112259089,0.06501801171428465,0.079749360428575,0.1028946176242743,0.20404893514286274,-3.274433564142864,3.2807851398587924,,,,,,,-0.216051218428573,0.5056374090000001,0.5498611809945345,,,,0.011284237857133967,0.003147449571423117,0.011714967469909037,0.3392158559999815,1.1617174602857108,1.2102292569982276,,,,,,,0.5262631785714283,0.26232661028570553,0.5880205639125995,,,,,,,,,,,,,,,,,,,0.05512626799998089,0.6367801485714203,0.6391618441664411,,,,1.7186752631428504,-3.083032361571421,3.5297214058103505,,,
19409,2,2846,40328,,,104.62425531560001,0.7710120832999934,7.25610048237e-16,,,,,,,,,,,92.8761781965,6.026453654000001,80.9281711578,6.852813720699999,94.7323470343,18.920513380099997,88.9601202465,3.935724440100003,99.752847944,18.89617166069999,84.919005621,9.2865537916,95.71069880889999,31.217381273,103.1841815767,31.216546717139998,100.676167806,12.757890519599997,102.5192522321,2.6615443457000083,103.866061256,0.7607561747000062,96.0255730039,8.4636116936,,,,,,,98.22438721430001,0.5205982753000029,,,98.8667749677,6.6298288618,,,,,,,,,,,,,,,,,47:26,1.0,-0.04358901457142192,0.30167724000000773,0.30481003809804214,,,,,,,,,,0.4584392885714449,-1.1637604642857118,1.2508017426996128,1.1630563021428486,-3.0587181429999997,3.272377826637927,,,,-0.029911638142842947,0.051263473471436796,0.059351914954322085,,,,-0.10856900900001118,-0.12333039528571582,0.16430951316517076,-0.00928723085712997,0.12403750900000031,0.12438471086077574,0.027319071285692845,0.07719095057142666,0.08188268746220535,0.19316186714285832,-3.6833126691428633,3.688374130370513,,,,,,,-0.2483685811428619,0.4623424764285745,0.5248309419318047,,,,0.011295785714285758,-0.006718538285710448,0.013142812925687534,0.43025568228569816,1.2072263445714324,1.2816065695705663,,,,,,,0.5562239925714405,0.24716539442857366,0.6086672835919033,,,,,,,,,,,,,,,,,,,0.1239809048571366,0.6408302801428588,0.6527133465137428,,,,1.775922969857139,-2.5157960904285765,3.079469493838494,,,
19410,2,2846,40329,,,104.8035810756,0.9009755570999971,1.54796810291e-15,,,,,,,,,,,92.9686317444,5.934135709500005,80.9198139736,6.837018512499995,94.7362307594,18.917463075499995,88.9820231483,4.017163957899996,99.7486494155,18.911030269799994,84.8937552316,9.322824296500002,95.710366567,31.208702734539997,103.1560808818,31.200083891549994,100.6369832357,12.707458768599999,102.6081790016,2.325671423000003,104.04983048209999,0.5932718912999917,96.04945864,8.539433615500002,,,,,,,98.3450577146,0.5901616414000017,,,98.9772656759,6.2477545057000015,,,,,,,,,,,,,,,,,47:26,1.0,0.053553548857142454,0.5006060065000031,0.5034623683445223,,,,,,,,,,0.49788611271428157,-1.0664180184285805,1.1769188465067923,0.9767634852856996,-3.439959831000001,3.5759461048904275,,,,-0.0016897551428688307,0.1924281866285835,0.19243560554535588,,,,-0.06761940171427586,-0.12057550914286302,0.1382419505550224,0.015799983000022173,0.38498437314285444,0.38530845698868016,-0.04805960614285305,0.055979611999999554,0.07377969031025172,0.379195051142846,-3.9447514540000035,3.9629348872579735,,,,,,,-0.2626630561428556,0.4304358422857138,0.5042488427220402,,,,0.0020771934285741247,-0.011384600714297984,0.011572547946053441,0.5046163285714199,1.2144040088571528,1.315072140906811,,,,,,,0.5994759124285615,0.2753103347142932,0.6596720018179887,,,,,,,,,,,,,,,,,,,0.18568428200000298,0.6420915954285737,0.6684012788002937,,,,1.78053823457142,-1.7836766664285826,2.5202815031524732,,,
19411,2,2846,40330,,,,,,,,,,,,,,,,93.0233786447,5.833179337600001,80.918390819,6.834319659599998,94.7267330715,18.9201435362,89.0298739842,4.123939650399997,99.7476719448,18.96996164320001,84.8646954128,9.357180867899999,95.7111415863,31.234080604140004,103.16466167990001,31.25287919385,100.63238470889999,12.696054458599995,102.692199707,1.9211326326999938,104.22687639509999,0.4965711321000015,96.0802901132,8.610795702299995,,,,,,,98.41124888830001,0.6234686714999924,,,99.04958207269999,5.862858227299995,,,,,,,,,,,,,,,,,47:26,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19412,2,2846,40331,,,,,,,,,,,,,,,,93.0534779685,5.7214611598000005,80.9186000824,6.8375979831999985,94.70780427119999,18.924916062999998,89.0786680494,4.221669878299998,99.7497997284,19.0700282369,84.8319040026,9.385793141,95.7130388532,31.287870628490005,103.1943528312,31.346715177810005,100.6423533303,12.701258931799998,102.8066806793,1.4696863718999964,104.4061628069,0.4883422852000052,96.1262335096,8.691349438300001,,,,,,,98.4501203809,0.6415574210000017,,,99.08232443669999,5.444449424700004,,,,,,,,,,,,,,,,,47:26,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19413,2,2847,40332,,,,,,,,,,,,,,,,93.05892971579999,5.598981176099997,80.9204417637,6.846853483299995,94.6794443585,18.931780656200004,89.1284053439,4.310354641499998,99.7550327664,19.2112300509,84.7953810011,9.4086611157,95.7160583678,31.37007280758,103.2451543354,31.48159184342,100.6668890998,12.7230721882,102.9516219185,0.9713326409000018,104.5876897176,0.5685853503999994,96.1872888293,8.7810948236,,,,,,,98.4616721925,0.6444278899000011,,,99.07549276809999,4.992528098000001,,,,,,,,,,,,,,,,,47:27,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
