,period_id,timestamp,frame_id,ball_state,ball_owning_team_id,ball_x,ball_y,ball_z,home_4_x,home_4_y,home_2_x,home_2_y,away_18_x,away_18_y,home_9_x,home_9_y,away_23_x,away_23_y,away_8_x,away_8_y,home_12_x,home_12_y,home_15_x,home_15_y,home_5_x,home_5_y,away_17_x,away_17_y,home_14_x,home_14_y,away_5_x,away_5_y,home_8_x,home_8_y,away_2_x,away_2_y,away_3_x,away_3_y,away_10_x,away_10_y,away_21_x,away_21_y,away_22_x,away_22_y,home_22_x,home_22_y,home_13_x,home_13_y,home_25_x,home_25_y,away_1_x,away_1_y,away_19_x,away_19_y,home_10_x,home_10_y,away_4_x,away_4_y,away_31_x,away_31_y,home_17_x,home_17_y,home_24_x,home_24_y,formatted_time,diff,away_1_vx,away_1_vy,away_1_speed,away_10_vx,away_10_vy,away_10_speed,away_17_vx,away_17_vy,away_17_speed,away_18_vx,away_18_vy,away_18_speed,away_19_vx,away_19_vy,away_19_speed,away_2_vx,away_2_vy,away_2_speed,away_21_vx,away_21_vy,away_21_speed,away_22_vx,away_22_vy,away_22_speed,away_23_vx,away_23_vy,away_23_speed,away_3_vx,away_3_vy,away_3_speed,away_31_vx,away_31_vy,away_31_speed,away_4_vx,away_4_vy,away_4_speed,away_5_vx,away_5_vy,away_5_speed,away_8_vx,away_8_vy,away_8_speed,home_10_vx,home_10_vy,home_10_speed,home_12_vx,home_12_vy,home_12_speed,home_13_vx,home_13_vy,home_13_speed,home_14_vx,home_14_vy,home_14_speed,home_15_vx,home_15_vy,home_15_speed,home_17_vx,home_17_vy,home_17_speed,home_2_vx,home_2_vy,home_2_speed,home_22_vx,home_22_vy,home_22_speed,home_24_vx,home_24_vy,home_24_speed,home_25_vx,home_25_vy,home_25_speed,home_4_vx,home_4_vy,home_4_speed,home_5_vx,home_5_vy,home_5_speed,home_8_vx,home_8_vy,home_8_speed,home_9_vx,home_9_vy,home_9_speed,ball_vx,ball_vy,ball_speed
27673,2,3339,44531,,,104.92021287259999,67.88871144710001,,91.50875881500001,29.989400320149997,,,99.05233583,46.6521872566,91.7004016695,31.14549908184,92.8538308709,29.909973126500006,,,,,,,88.9337824867,30.533088411599998,,,87.77905509589999,31.60788118272,90.4603691101,30.3651192983,,,,,99.23674828669999,33.445693208703005,85.4133932931,42.23531028203,,,94.92870893930001,31.917657176650003,91.2844946725,23.2812087195,,,99.1365696135,31.702504816509993,102.6900689261,34.577467396146,,,,,,,,,,,,,55:39,1.0,0.44685259971428454,0.7540085749557134,0.8764737172204083,-0.3051018228571577,-0.2642394734000066,0.403620640717832,,,,-0.43770368414286065,-0.3711776992857301,0.5738966802128072,,,,,,,,,,-0.45460746414286346,0.11008010430000835,0.4677452039488012,0.00922286371430151,-0.07090751482857223,0.07150480315515015,-0.6122068807142764,-0.7070290755971547,0.9352472285624114,,,,,,,0.5641693322857172,-0.15887071487142637,0.5861117125049371,,,,,,,,,,,,,1.3677890284285714,-0.3986836047428508,1.4247088976279783,,,,,,,,,,0.3523079230000041,0.2405211065714294,0.4265809129753952,,,,0.311859805571422,0.6192609485285773,0.6933546428081075,-0.865300136857152,-1.4311061105285665,1.6723662955337288,0.631735405999986,0.22346627144286355,0.6700946184432037,,,,0.37152802857142275,0.2018550869571507,0.42282212825802623,,,
27674,2,3339,44532,,,104.9682528993,67.9608173088,,91.33850613370001,29.644967097629994,,,98.9678402855,46.5726334708,91.693880717,31.108537980490006,92.8650230393,29.908630240409998,,,,,,,89.0476237706,30.645651794619994,,,87.8996734619,31.597357874820005,90.5398630415,30.35114710672,,,,,99.10549000329999,33.28631997889,85.3522716704,42.138220673519996,,,94.9090218317,31.93491701285,91.34210041589999,23.3508790788,,,99.1842393421,31.765529995870004,102.6678036281,34.510446637869,,,,,,,,,,,,,55:39,1.0,0.3887934262857179,0.4934390677371427,0.6282057321389932,-0.351394731142867,-0.459009709014282,0.5780728068715425,,,,-0.45672384257142906,-0.4827802359999924,0.6645851522908256,,,,,,,,,,-0.35634971485714173,0.24681387990000309,0.4334768858775048,0.19558369757143224,0.08571940372856297,0.2135434357017182,-0.4519040891428413,-0.4798134086899861,0.6591192706504071,,,,,,,0.43732805314283907,-0.27940555494284686,0.5189636694399966,,,,,,,,,,,,,1.3483488641428618,-0.3454331151428595,1.3918939242890047,,,,,,,,,,0.0572639257142831,0.006131704142851316,0.05759127524118903,,,,0.2623199929999893,0.49990203917141285,0.5645474537142571,-0.831032830857136,-1.5300982607142952,1.7412111455545352,0.6945485485714189,0.24372980708572,0.7360719429408425,,,,0.237857143999999,0.04712139668570664,0.24247978673994247,,,
27675,2,3339,44533,,,105.017893646,68.05232919849999,,91.2443046112,29.45328190197999,,,98.889730181,46.4865214484,91.67356327600001,31.04653146153,92.8951937348,29.902752443510003,,,,,,,89.14834231420001,30.721807298209995,,,88.0271929786,31.53543523380001,90.5778910319,30.306058849610004,,,,,99.111916315,33.317992250125,85.27448454360001,41.99224328995,,,94.91355351039999,32.00964396341001,91.3282461621,23.3513549623,,,99.236336481,31.843504860289997,102.75676018850001,34.583111936138,,,,,,,,,,,,,55:39,1.0,0.2920659382857188,0.24983696766143335,0.38434492674806753,-0.303975449142858,-0.45097707891427175,0.5438578852859003,,,,-0.43117743771428463,-0.5297558972857125,0.6830485293907352,,,,,,,,,,-0.2420830760000164,0.41415836081429,0.4797200887163361,0.5038595191428744,0.4270026962571398,0.6604587175908543,-0.30620306714285206,-0.2959989322585598,0.4258822445534651,,,,,,,0.33345981528571306,-0.31495338395714617,0.458684076981575,,,,,,,,,,,,,1.3755998158571412,-0.1738243119285597,1.3865387642628813,,,,,,,,,,-0.22485720057143715,-0.22606998885714402,0.31885482670126347,,,,0.1323929611428452,0.294037351799992,0.32246838668887096,-0.6824173488571514,-1.408016693328571,1.5646739106641825,0.6779190634285573,0.16001112607143447,0.6965470673446992,,,,0.1812030507142839,-0.05855425685715381,0.19042884913861366,,,
27676,2,3339,44534,,,105.0315092418,68.0924858881,,91.2350485665,29.49725691477,,,98.8260948544,46.396704128799996,91.6695836385,31.026416699090007,92.88385457460001,29.824591620629995,,,,,,,89.21943446569999,30.742609523590005,,,88.131438664,31.459549983340004,90.56435376120001,30.24020990871,,,,,99.09667024160001,33.333470514842,85.2201350984,41.87787464687,,,94.88001505529999,32.05117947715001,91.2470149086,23.2860745021,,,99.27856336319999,31.90885621025,102.8135370527,34.638746766817,,,,,,,,,,,,,55:39,1.0,0.18569401342856753,0.040891368169998346,0.19014302672994182,-0.28390041014286493,-0.467673191400004,0.5470993116734398,,,,-0.3716176870000052,-0.49365627528571976,0.6178966122420515,,,,,,,,,,-0.0809057344285894,0.6321838155714233,0.6373398736418998,0.7110804531428577,0.7162602799285623,1.009288957358196,-0.16548059542858243,-0.13573532359999824,0.21402781486571884,,,,,,,0.23670507942857255,-0.3286641957857179,0.40503018186149975,,,,,,,,,,,,,1.4560429579999838,-0.02860803992857898,1.4563239733966813,,,,,,,,,,-0.44902126814284726,-0.41910807285716045,0.6142244508147275,,,,-0.014740820714292491,0.08059307019999146,0.08193006017080462,-0.5930333155714201,-1.2915298764428536,1.4211748432624765,0.6445693969999818,0.06164761628572332,0.6475107228012769,,,,0.1294695277142921,-0.24485753507142205,0.2769793694263429,,,
27677,2,3339,44535,,,105.04362094999999,68.10304160140001,,91.23134431380001,29.46490492139999,,,98.8023576282,46.322211447200004,91.7122052511,31.039459728059995,93.0197243881,29.942985404639998,92.7813974108,24.70632752918,,,,,89.2646953038,30.680298578170003,100.17020329900001,34.556582324537,88.2813915071,31.448493639629994,90.5332855951,30.161292348590003,,,,,99.12699817480001,33.370986592202,85.2127740043,41.84888762519,,,94.8612176599,32.11783774322,91.1267031715,23.1546537308,,,99.24202401299999,31.868696757729992,102.847186134,34.6648085685,,,,,,,,,,,,,55:39,1.0,0.05063997642858045,-0.14746996618428512,0.15592241063773157,-0.27482895628570053,-0.5009559060428616,0.5713910876206522,,,,-0.4400938384285627,-0.6368049958571477,0.7740821593160558,,,,,,,,,,-0.12832420914287068,0.6098165027142854,0.6231719422718142,0.9409133252857163,0.97725739801428,1.3565949681735758,-0.08265761557140655,-0.06946721715571874,0.10797210598719566,,,,,,,0.10181686500000561,-0.36123877479999433,0.37531337095476675,,,,,,,,,,,,,1.5137715241428804,0.03479292602856431,1.5141713162675776,,,,,,,,,,-0.5846547755714329,-0.5136593020000038,0.7782461597268653,,,,-0.22564193828571893,-0.20071924948570294,0.301997518909411,-0.4050763414285948,-0.9050769242857069,0.9915901780774407,0.5707936708571385,-0.05677858988571567,0.5736106893703931,,,,0.1375385205714354,-0.43029502947142373,0.4517418034992916,0.12373300585715749,0.2056165668571453,0.23997505975531347
27678,2,3339,44536,,,105.0234460951,68.07795560240001,,91.27514012649999,29.49380059469,,,98.80090204870001,46.2849331356,91.7696050008,31.04744995208,93.2364473012,30.189556050569998,92.7995480129,24.6951212883,,,,,89.28078369869999,30.58800615583,100.2970067453,34.627862319783,88.456103552,31.52870933215,90.5250532968,30.13795182818,,,,,99.1503546282,33.390036725601,85.250033969,41.91418145952001,,,94.86985121219999,32.21942986727,91.0047627404,23.029067357400002,,,99.1609715053,31.773408821649994,102.8387518383,34.646438216879005,,,,,,,,,,,,,55:39,1.0,0.0759607431428476,-0.13338498923286377,0.1534978496639769,-0.3141641941428475,-0.5455735589428508,0.6295630620509696,,,,-0.5086875448571351,-0.7714621225714273,0.9240762007838919,,,,,,,,,,-0.3964318690000012,0.3621871180571341,0.5369708886386361,1.0070913680000007,1.1407235730142826,1.5216712172905762,0.12756505214286207,0.21252744595143122,0.2478724627925612,,,,,,,-0.01816159214283987,-0.3402993468285587,0.34078363939764855,,,,,,,,,,,,,1.5324817061428628,-0.02791077100000501,1.5327358516066474,,,,,,,,,,-0.6858851634285454,-0.5654379785714221,0.8889086370501406,,,,-0.3142049361428536,-0.3173922032714367,0.446612306809868,-0.21502213000001041,-0.5432077269428452,0.5842166986659608,0.4455182341428505,-0.22605785708570636,0.49958848235717507,,,,0.15073555657143142,-0.5348568384428734,0.5556915022240354,0.09391224085713853,0.19200118571427144,0.2137380740497475
27679,2,3340,44537,,,104.9946474142,68.00703849089999,,91.2449302673,29.42527600697,,,98.8143408639,46.297783079599995,91.7913155329,30.959607408160004,93.3779444013,30.398626100449995,92.8461213793,24.69482619422,,,,,89.31160536269999,30.528268428080004,100.4250563799,34.744648692,88.66012555079999,31.598871469499997,90.5285551889,30.125983351749994,,,,,99.17347585499999,33.404516140932,85.2471754892,41.91448402405,,,94.9275469813,32.37000503726,90.91271754670001,22.935198511399996,,,99.0796321687,31.678240730649996,102.8085508801,34.596018077362,,,,,,,,,,,,,55:40,1.0,-0.05514054071430302,-0.3408018626328666,0.34523381758497673,-0.3180549258571628,-0.5229154573857135,0.6120453507991996,,,,-0.5454742015714334,-0.8431075868571422,1.0041775279282377,,,,,,,,,,-0.7372563475714095,-0.05741418535715233,0.7394885467095216,1.0131989588571297,1.2569689030285707,1.614479158555483,0.1537241228571418,0.2502851227500003,0.29372393266157315,,,,,,,-0.08416389928569858,-0.25901440861428937,0.272345416360884,,,,,,,,,,,,,1.4999817828571542,-0.008819557371444825,1.5000077111453645,,,,,,,,,,-0.6727436611428622,-0.5294343078571425,0.8560868647188051,,,,-0.2628399077142823,-0.3054097233999999,0.40293909742604633,-0.2212061844285733,-0.4658322753857039,0.5156858392669613,0.3561798407142801,-0.32379954851426723,0.48136288447417014,,,,0.15661122857141307,-0.5906248416999916,0.6110358259118589,0.08321463114285169,0.20347796714288188,0.21983620709255466
27680,2,3340,44538,,,105.0068259767,68.03264304390001,,91.22520537599999,29.355846473150002,,,98.74427014310001,46.2064237595,91.7966786339,30.844292561210004,93.5124701986,30.594053305110002,92.9211175101,24.70544224694001,,,,,89.3333380563,30.493343398679997,100.5543522028,34.90694144119,88.83869516280001,31.632236230939995,90.53164091560001,30.112252155940006,,,,,99.17888795580001,33.397066156694,85.22101302370001,41.8846411478,,,94.8388819929,32.34452872855,90.8752363296,22.921647208099998,,,98.9786202567,31.56200134187,102.7255169096,34.474238419817,,,,,,,,,,,,,55:40,1.0,-0.14964045314284494,-0.546475022422856,0.5665926361583399,-0.342370377142832,-0.4754679867999963,0.585907229530893,,,,-0.542736702142861,-0.7751040555714287,0.9462290551532356,,,,,,,,,,-0.9446965581428557,-0.29129809337144413,0.9885879658223625,0.9154635369999857,1.2043099073571488,1.5127576939269252,0.14954696571428325,0.20925774708144576,0.2572024487985123,,,,,,,-0.1022331081428669,-0.16181824158571045,0.19140729273056048,,,,,,,,,,,,,1.5456813371428426,0.09766940357142827,1.5487640583335103,,,,,,,,,,-0.5839665731428618,-0.4310024675714176,0.7257961735920548,,,,-0.47017389414285016,-0.6085989913142853,0.7690619110073112,-0.29127523199999167,-0.59928167432857,0.6663180816717368,0.3290768058571457,-0.33161919132857476,0.4671860787850591,,,,0.17623486157142618,-0.731148281871431,0.7520881175212418,0.04706914357143433,0.007835174999988606,0.047716813009973165
27681,2,3340,44539,,,105.0339914679,68.09521813879999,,91.1879906427,29.264721688770003,,,98.61175900410001,46.032609985,91.7993956066,30.734138193579994,93.5699869969,30.707136741519996,93.0435511271,24.74334807623,,,,,89.3594865345,30.48741129466,100.68833558930001,35.15840588952,88.9724106562,31.577820335120002,90.52714992700001,30.112937563940008,,,,,99.1947855398,33.435089191056,85.13235673450001,41.75631918226,,,94.6315195234,32.188447995489994,90.86198080150001,22.955072493800003,,,98.9642958868,31.54335545358,102.7209761483,34.417077145406,,,,,,,,,,,,,55:40,1.0,-0.17325031514285377,-0.6384233927642873,0.6615134920209577,-0.3739028724285732,-0.4311092207999983,0.570664979010557,1.5295627501428404,2.036182963561432,2.5466847601778957,-0.5422509121428578,-0.6142090128571455,0.8193221363997866,,,,,,,,,,-1.1021683510000053,-0.4796618214000047,1.2020193579368184,0.4882074345714217,0.6970639899285658,0.8510256783587324,0.04931101799998926,0.10444863418285877,0.11550365223169316,,,,,,,-0.09128336999998918,-0.02665359147143372,0.09509504496492448,0.7197185438571452,0.07502471508572181,0.7236183318888094,,,,,,,,,,1.470139172571428,0.10032099120000537,1.4735581047262283,,,,,,,,,,-0.44215273699998253,-0.23380856928571556,0.50016546253016,,,,-0.8054447822857066,-1.029605751957133,1.3072219787681367,-0.2345924635714271,-0.36712484295713516,0.43567680025543304,0.3068975850000097,-0.2471509271714366,0.39404277493761886,,,,0.1260028241428505,-0.9336381542428489,0.9421023907994119,0.06139926871428868,0.08939435628570488,0.10844916382519956
27682,2,3340,44540,,,105.0761438878,68.19476377550001,,91.08946028209999,29.12719930921,,,98.5078982399,45.8963461376,91.783191136,30.633094072340008,93.604433006,30.782630675630003,93.1615199134,24.751726286750007,,,,,89.3976682027,30.49514761425001,100.8785329589,35.474501557880004,89.0771802266,31.529261543639997,90.5189763024,30.12474876358,,,,,99.219523201,33.49319183605,85.0518460955,41.62620246978,,,94.3974740671,31.96945403366,90.8573255993,22.9807509468,,,99.0523485456,31.629718053909997,102.71816181,34.344550632295,,,,,,,,,,,,,55:40,1.0,-0.14820799528572642,-0.6657966986600072,0.6820929949890838,-0.49290533785714236,-0.5824235020857317,0.7630024953234897,1.5584296242857123,2.2700108034100053,2.7534799693205403,-0.5842432034285951,-0.5536701565714202,0.8049166186819152,,,,,,,,,,-1.0588542911428283,-0.46006591904286553,1.1544838932338284,-0.22951783085714192,-0.23239233554285485,0.3266261353603389,-0.047001180000003334,-0.0020259609028577194,0.047044823721347086,,,,,,,-0.12054469314285096,-0.01997068625714504,0.1221877708876196,0.7062237804285588,0.036475212685717545,0.7071650933009022,,,,,,,,,,1.3267488544285708,-0.11204075651428576,1.3314712365829833,,,,,,,,,,-0.3387152744285719,-0.14223779957142882,0.36736851900801837,,,,-0.9400049845714267,-1.17571433385714,1.5052951756570094,-0.38166020185713034,-0.45236143124285944,0.5918575623895616,0.2868265682857287,-0.17841137995714826,0.3377870642472588,,,,0.16603892042858048,-1.061540569742852,1.0744474413888598,0.143540331428572,0.19492821071427868,0.24207609150615128
