,period_id,timestamp,frame_id,ball_state,ball_owning_team_id,ball_x,ball_y,ball_z,home_14_x,home_14_y,home_3_x,home_3_y,home_2_x,home_2_y,home_18_x,home_18_y,away_2_x,away_2_y,away_10_x,away_10_y,away_17_x,away_17_y,away_15_x,away_15_y,away_12_x,away_12_y,home_11_x,home_11_y,home_6_x,home_6_y,away_21_x,away_21_y,away_4_x,away_4_y,home_5_x,home_5_y,away_9_x,away_9_y,away_28_x,away_28_y,away_30_x,away_30_y,home_7_x,home_7_y,home_21_x,home_21_y,away_27_x,away_27_y,home_1_x,home_1_y,home_31_x,home_31_y,away_18_x,away_18_y,home_8_x,home_8_y,home_9_x,home_9_y,home_19_x,home_19_y,away_36_x,away_36_y,away_8_x,away_8_y,formatted_time,diff,away_10_vx,away_10_vy,away_10_speed,away_12_vx,away_12_vy,away_12_speed,away_15_vx,away_15_vy,away_15_speed,away_17_vx,away_17_vy,away_17_speed,away_18_vx,away_18_vy,away_18_speed,away_2_vx,away_2_vy,away_2_speed,away_21_vx,away_21_vy,away_21_speed,away_27_vx,away_27_vy,away_27_speed,away_28_vx,away_28_vy,away_28_speed,away_30_vx,away_30_vy,away_30_speed,away_36_vx,away_36_vy,away_36_speed,away_4_vx,away_4_vy,away_4_speed,away_8_vx,away_8_vy,away_8_speed,away_9_vx,away_9_vy,away_9_speed,home_1_vx,home_1_vy,home_1_speed,home_11_vx,home_11_vy,home_11_speed,home_14_vx,home_14_vy,home_14_speed,home_18_vx,home_18_vy,home_18_speed,home_19_vx,home_19_vy,home_19_speed,home_2_vx,home_2_vy,home_2_speed,home_21_vx,home_21_vy,home_21_speed,home_3_vx,home_3_vy,home_3_speed,home_31_vx,home_31_vy,home_31_speed,home_5_vx,home_5_vy,home_5_speed,home_6_vx,home_6_vy,home_6_speed,home_7_vx,home_7_vy,home_7_speed,home_8_vx,home_8_vy,home_8_speed,home_9_vx,home_9_vy,home_9_speed,ball_vx,ball_vy,ball_speed
20291,2,3344,37149,,76.0,103.8080586285059,1.4443731147937071,0.79527460048671,102.2654544285366,5.623385111490902,,,,,95.61221404302691,30.141710463024314,96.9873800731841,13.772925149826804,81.2958330426898,34.81340979962122,98.9068047659738,6.924392155238499,96.2043814886184,30.38617016020275,89.2965683710008,20.5306961877005,87.0501380193801,43.827319826398586,92.62199547177269,0.6817278180803079,89.83718545096269,13.2637955801827,95.4138112749373,19.2307482674008,,,,,80.6277127038865,7.613369396754695,,,93.2398674374535,17.3965550377255,,,,,,,75.1804883139474,37.499703112102694,94.38761011759439,36.52973369189671,,,,,,,,,,,55:44,1.0,0.9137990523357027,-0.5595650599927333,1.071513772386664,1.1830115804867247,-0.9068747280407157,1.4906167085889719,0.5665313305498745,0.13317842872775693,0.581974434466846,3.9275523594447144,0.7396102438168611,3.9965848982523293,0.27955217426328516,0.17748870006224748,0.3311369154671774,0.6889268005787131,-0.8191216397448542,1.0703178954188894,0.5578273332038465,-1.580941595998855,1.6764688078305312,,,,,,,,,,,,,1.273532789580563,0.18041928609215122,1.286249153519975,,,,,,,,,,-0.1627928545685466,1.0894298553467407,1.1015257251736776,2.6041113924818715,-0.9049790570525802,2.756879257087196,0.6925175465694217,-0.11449325652350752,0.7019182702394123,,,,,,,,,,,,,0.8600397174861438,-0.9118623960585688,1.2534597500515603,,,,2.707646428322274,0.7059263372097081,2.7981567458547927,-0.4705052797485467,-0.0045414360202857,0.47052719678291133,,,,,,,,,
20292,2,3345,37150,,76.0,104.2595961870903,0.9647347965444899,0.931206790471034,102.54569898332869,5.470633007231202,,,,,95.7079743884859,30.103045032137913,97.09400776454379,13.662127812703401,81.4133208138602,34.77023047208786,99.3698948451451,6.951966149466399,96.24094554356171,30.439330101013184,89.41258403233121,20.498828797113298,87.0394443330311,43.94685913267591,92.9052623567127,0.7742204212007109,89.9086750575475,13.052499498639802,95.63574872698109,19.163447425479,,,,,,,,,93.19546545119519,17.380426588512595,,,,,,,75.2800835200719,37.40598545755659,94.43254924955829,36.55219226791745,,,,,,,,,,,55:45,1.0,0.971533068183277,-0.5354423668919851,1.1093128642707175,1.2072229709754367,-0.7724538141367077,1.4332034735602295,0.6860203645667137,0.08617013490118708,0.6914110447115634,3.871959245123854,0.8809399766987118,3.970909673921835,0.26309967041011567,0.2914426764663299,0.3926324874940551,0.8438917406561434,-0.800065150877278,1.1628660781001126,0.5186215874290059,-1.3988532501012814,1.4918977063680674,,,,,,,,,,,,,1.3691555723853002,0.4106009736352842,1.4293985241855969,,,,,,,,,,0.02912482436828766,0.9194793182164828,0.9199404719993199,2.545415657718289,-1.4050374712262799,2.90745097398174,0.8091543807464268,-0.11923027687330492,0.8178916008887842,,,,,,,,,,,,,0.9021046696875603,-0.954238800775451,1.3131506097845262,,,,2.7608103330444225,0.6115714871154132,2.827736440847593,-0.38820072096228847,0.046224269737129904,0.3909430685769623,,,,,,,,,
20293,2,3345,37151,,76.0,104.38656025672731,0.8337985001701882,0.999135978410786,102.76267169770739,5.422016052972705,,,,,95.8250966753279,30.04785975955781,97.1593173799061,13.612949280511696,81.502249399821,34.781251983983175,99.5555870419457,7.467030298142195,96.3064511617025,30.46647495315188,89.457690466018,20.562145006088997,87.0307172139486,44.0877386274792,93.1675720214844,0.7986188616071122,89.96555219377791,12.870257332211397,95.83032426379981,19.176207951137005,,,,,,,,,93.16239475068599,17.368537539527498,,,,,,,75.3732737586612,37.290871166047594,94.45704632713691,36.59400454021636,,,,,,,,,,,55:45,1.0,1.0226871205025696,-0.44667103258117696,1.1159766833536318,1.2181070548337154,-0.5585771028687249,1.3400720789886214,0.786023042640015,0.05169547334009142,0.7877211724493146,3.8760856057511317,0.6717027936664342,3.9338561572749975,0.23271054637671035,0.36923659902041917,0.4364514456971278,0.9581894128501544,-0.7468166481070072,1.2148506314719967,0.5944429773863038,-1.417464561202867,1.5370648117857393,,,,,,,,,,,,,1.4178093112244436,0.6707891477208606,1.568483765837189,,,,,,,,,,0.07752892111426493,0.9481361285359113,0.9513006106611139,2.4290471498658563,-1.7529693914920008,2.9955252867868225,0.9207610045971293,-0.17482408860912713,0.9372109098515268,,,,,,,,,,,,,0.938864467906281,-1.0052355779271545,1.3754872068570774,,,,2.885161678807273,0.588184538341694,2.9445065739444756,-0.28960792385800826,0.045132409958580214,0.29310353800323746,,,,,,,,,
20294,2,3345,37152,,76.0,104.5369510525062,0.6542188837700968,0.987628425142614,102.9885633559455,5.280317669823001,,,,,95.9645890735445,29.969787586302974,97.21221596854079,13.607475008283298,81.5927791595459,34.76922781410671,99.86663037254701,7.677025567917598,96.4066429138184,30.43339430718195,89.54711241949181,20.5484955651419,87.03082784016931,44.216069266909706,93.423281170073,0.9284571693057004,90.0031689235143,12.761432556878901,95.9699223836263,19.310253234136702,,,,,,,,,93.1117847987584,17.4183845520019,,,,,,,75.4785505022322,37.15269038790749,94.49543707711359,36.597367786225824,,,,,,,,,,,55:45,1.0,0.9920275941187082,-0.24228693271170298,1.0211864204227346,1.1512865339007103,-0.28275386005842873,1.1855000752927234,0.8443899868297374,-0.013252991397350377,0.8444939855554345,3.8958680548635582,-0.03153249520028456,3.895995662107431,0.21058244770086637,0.4058948666059947,0.4572697344202723,0.9607405889601396,-0.5274732421044349,1.0960157391258758,0.6879105859872987,-1.4362031586315718,1.5924510941239898,,,,,,,,,,,,,1.4151104777848547,0.7713766162898648,1.6116946201111677,,,,,,,,,,0.08631569998598823,0.9444358073123638,0.9483719703775663,2.1228569705470033,-1.7795595182042823,2.7700819114660593,1.0574247399154455,-0.3609017287792835,1.1173169373195428,,,,,,,,,,,,,0.886591307971015,-0.9107326163726577,1.2710145734391647,,,,2.923811930877431,0.5275174257427258,2.9710184855708057,-0.2154343793181519,0.09232618370828355,0.23438450458665797,,,,,,,2.4655982221764217,-1.828771709366714,3.069785099673849
20295,2,3345,37153,,76.0,104.7071267399034,0.5786753752125966,0.887912650663839,103.1868453252884,5.058529626755501,,,,,96.0713748023624,29.985772587004167,97.3344292413621,13.554875146775,81.68668192908879,34.75068730683553,100.230933779762,7.669607979910701,96.5265713646299,30.425830841064453,89.6824611482166,20.493137450445307,87.04741650535951,44.3375764574323,93.7016488938105,1.051002865745898,90.04997634887701,12.732507524036203,96.0665281386603,19.4853143237886,,,,,,,,,93.1068362281436,17.455440612066294,,,,,,,75.5804447900681,37.03665788968404,94.51146389189219,36.6505252293178,,,,,,,,,,,55:45,1.0,0.9939172965328732,-0.06522744285817339,0.9960553255964407,1.0844616014130033,-0.0854797103777167,1.087825236803005,0.8999644169191512,-0.1046670375227115,0.906030430208836,3.9300669456015678,-0.6287111554827036,3.9800381799598896,0.17757960728244732,0.44085831869217895,0.4752794694521141,1.020008268810427,-0.44505281513243855,1.1128741513302178,0.772058915118724,-1.387371141083284,1.5877259371582473,,,,,,,,,,,,,1.3936848543127263,0.8507614395245764,1.6328357235566027,,,,,,,,,,0.09643969892658383,0.8684452212587349,0.87378356465213,1.7817832012565713,-1.6720103568771465,2.4434340608628173,1.1529637031814237,-0.4705670415138539,1.2452946002504481,,,,,,,,,,,,,0.8309168393920177,-0.856947412296216,1.1936421831631123,,,,2.9647246916077368,0.43307469333256315,2.9961886100567305,-0.15866649394128884,0.16734142692728582,0.2306040100815274,,,,,,,1.3060098223412813,-0.7955858151215764,1.529254212116013
20296,2,3345,37154,,76.0,104.8830598598186,0.5933555335342899,0.680483996168688,103.370226542155,4.774215516589901,,,,,96.17107464018329,29.986285323188422,97.47362445649651,13.487811769757897,81.7941130683536,34.73041943709057,100.6447653997513,7.507929120745006,96.636581057594,30.417932476316178,89.8310426984515,20.451084999811098,87.07657241821289,44.4046885626657,94.04360307965959,1.0625261579240957,90.1548332940965,12.594090143839498,96.1523375738235,19.6787760598319,,,,,,,,,93.12255314418249,17.455558958507705,,,,,,,75.67827724275139,36.9296224457877,94.5109458196731,36.72587649027507,,,,,,,,,,,55:45,1.0,0.921458159985288,0.07639332693450743,0.9246194249547189,1.0215183180205503,-0.08030203734927101,1.024669747408392,0.9777953997761255,-0.36058996810395083,1.042165518965467,3.5389421424087333,-0.5966841769057216,3.58889168048942,0.07305119313343768,0.47334383945076713,0.4789476664148312,0.9272997071144575,-0.1894873015734408,0.9464619296475388,0.7402547200520158,-1.1740737707437179,1.3879575893043925,,,,,,,,,,,,,1.2157149541945957,1.0693555948685738,1.619099823398511,,,,,,,,,,0.1315613830981428,0.64720789591469,0.660444136969219,1.3478855210908594,-1.510538049295719,2.0244803225362538,1.1708170053910094,-0.5699356721372036,1.3021670900799394,,,,,,,,,,,,,0.7066328347134337,-0.7168427778750037,1.0065751493488675,,,,2.948218057066856,0.18646635012028617,2.9541089031622123,-0.12596130371097813,0.2615431701244323,0.29029481543993685,,,,,,,0.3055253212300053,0.22474715423929956,0.3792848602981161
20297,2,3345,37155,,76.0,104.8500713825531,0.7254538554474963,0.482751632261522,103.4714477175758,4.5735382806687,,,,,96.2935961768741,29.89184212684631,97.5901719956171,13.452429544357997,81.8835699898856,34.741374858788085,101.1437165396555,6.990832646687799,96.73874210176021,30.365249554316204,89.9500890459334,20.454729625156904,87.1012725830078,44.42186959584551,94.3747675569946,1.0204177606477032,90.26080213274281,12.4462293897356,96.2511816478911,19.779550189063702,,,,,,,,,93.1257465907506,17.477815900530103,,,,,,,75.72764769054601,36.91021592276437,94.50932439168301,36.77565314656212,,,,,,,,,,,55:45,1.0,0.930025204509296,0.02202544285326877,0.9302859781569539,1.1377352759951571,-0.29629168867257105,1.1756829177206838,1.0475195021855657,-0.6155164306666552,1.2149722564238719,3.606169823886571,-1.5194698904647086,3.9132147330218077,0.03954582473840318,0.42002780907818005,0.42188533116625015,0.951996109112575,-0.13338095476828676,0.9612944766617467,0.7909062443947134,-1.0902921845312799,1.3469483045286261,,,,,,,,,,,,,1.0688605276094167,1.224414669737567,1.6253166186777381,,,,,,,,,,0.16344822993898694,0.44293611228058344,0.4721310447666257,0.9118922227094524,-1.382346055945575,1.6560277908979282,1.1418587820870132,-0.5923403120365226,1.2863547424768806,,,,,,,,,,,,,0.6016888261652908,-0.561302713796386,0.8228548961070555,,,,2.9500175821137224,0.20882255212268946,2.95739929550528,-0.09383389738957251,0.3248864128475658,0.33816561261056066,,,,,,,-0.40413378679273504,0.8506280516966055,0.941749542054892
20298,2,3345,37156,,76.0,104.7222655041448,0.8874630442086038,0.344660934797692,103.5127026694162,4.452977861676899,,,,,96.4192886352539,29.812313533964616,97.7013858613514,13.461388179234097,81.9915751502628,34.7677505896205,101.6578516278949,6.484294346400606,96.8343565804618,30.31290323393685,90.0556914919899,20.470860390436098,87.11764580862871,44.4352314812797,94.69730275589811,0.9848801034131021,90.3776266915458,12.292635781424401,96.38939067295621,19.826281275068002,,,,,,,,,93.1288008916946,17.5136940365746,,,,,,,75.7621301015218,36.89983992349534,94.5119158426921,36.838334514981234,,,,,,,,,,,55:45,1.0,0.9435147655254235,-0.058265247312527496,0.9453120922789917,1.225408307548983,-0.47565975967714297,1.3144876291491603,1.0870096634844275,-0.8427732250317432,1.3754478242881238,3.444646978053844,-2.025244641466281,3.9958989803551543,0.00309146180443675,0.3729531391948322,0.3729659517588277,1.0025510982591512,-0.17719774830099874,1.0180902448327331,0.8713301833794318,-1.1073021661667073,1.4090189408469698,,,,,,,,,,,,,0.9844212953737296,1.248727493545562,1.5900961102782036,,,,,,,,,,0.18000596234583915,0.26432147642370507,0.31979366688360006,,,,1.0665211061231414,-0.5692148046428614,1.2089138776731534,,,,,,,,,,,,,0.4713591750787114,-0.36840262867155876,0.5982474143220325,,,,2.931318765686432,0.1756403162995721,2.9365761060757882,-0.03918122272101041,0.2946032310019931,0.29719729462215355,,,,,,,,,
20299,2,3345,37157,,76.0,104.4734639119513,1.1220578045119995,0.232007959552676,103.48921884809229,4.413256372724199,,,,,96.5275462922596,29.70409006164187,97.74311755952391,13.529486701601993,82.0583415258499,34.823705800942015,101.84715434483121,6.534287225632394,96.925402323405,30.186917123340418,90.1276468549456,20.442617370968808,87.1315373011998,44.399904659816194,94.9690149966595,0.9047468662849112,90.42685336158391,12.2306478591192,96.48674919491731,19.911996341887,,,,,,,,,93.1072925385975,17.563506807599698,,,,,,,75.7747265043713,36.90419551304409,94.4836850847517,36.883532955532985,,,,,,,,,,,55:45,1.0,0.9593956486708677,-0.18809209267297033,0.9776597802992063,1.282235619162273,-0.6687733591820182,1.4461625043542163,1.1176222197862682,-1.1648498911435823,1.6142969661921567,3.157360829463565,-2.2392313172217198,3.8707989226330746,0.015484686611598276,0.20605808212644258,0.2066390784171454,0.962213658962128,-0.19118075468099208,0.9810225310632167,0.9408821054055598,-1.23436421764143,1.5520677040857267,,,,,,,,,,,,,0.9452757543447126,1.256963995849146,1.5727379751926311,,,,,,,,,,0.1703198750814141,0.10318483625143572,0.19913806838468656,,,,1.023485092889729,-0.6676221137144266,1.2219824148031002,,,,,,,,,,,,,0.33774239676343354,-0.20273504614017673,0.39391804414747006,,,,2.8503229058824386,0.2479660405802768,2.8610885734417884,-0.05228989789271412,0.2771607872581582,0.2820502356233593,,,,,,,,,
20300,2,3345,37158,,76.0,104.10366660597239,1.429238136357812,0.144792706526473,103.400996253604,4.454373813810802,,,,,96.62439782278881,29.633221541132244,97.8257146562849,13.519582612173895,82.1532670429775,34.79666979398046,102.0799059186663,6.403401374816899,97.0397148132324,30.035613451685222,90.2541051592146,20.354740824018197,87.1451309749059,44.397793906075606,95.23258432896401,0.9447946480929947,90.51918656485421,12.107052803039501,96.5785266331264,20.033298219953302,,,,,,,,,93.09671102251329,17.595958028520794,,,,,,,75.7944559369769,36.897959266390124,94.48472840445379,36.88802400657109,,,,,,,,,,,55:45,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
