,period_id,timestamp,frame_id,ball_state,ball_owning_team_id,ball_x,ball_y,ball_z,home_5_x,home_5_y,away_20_x,away_20_y,home_3_x,home_3_y,home_14_x,home_14_y,home_26_x,home_26_y,home_9_x,home_9_y,away_10_x,away_10_y,home_6_x,home_6_y,away_2_x,away_2_y,home_66_x,home_66_y,home_1_x,home_1_y,away_8_x,away_8_y,home_4_x,home_4_y,away_17_x,away_17_y,home_10_x,home_10_y,away_16_x,away_16_y,away_7_x,away_7_y,away_5_x,away_5_y,home_11_x,home_11_y,away_25_x,away_25_y,away_12_x,away_12_y,away_1_x,away_1_y,home_7_x,home_7_y,away_9_x,away_9_y,home_15_x,home_15_y,home_12_x,home_12_y,formatted_time,diff,away_1_vx,away_1_vy,away_1_speed,away_10_vx,away_10_vy,away_10_speed,away_12_vx,away_12_vy,away_12_speed,away_16_vx,away_16_vy,away_16_speed,away_17_vx,away_17_vy,away_17_speed,away_2_vx,away_2_vy,away_2_speed,away_20_vx,away_20_vy,away_20_speed,away_25_vx,away_25_vy,away_25_speed,away_5_vx,away_5_vy,away_5_speed,away_7_vx,away_7_vy,away_7_speed,away_8_vx,away_8_vy,away_8_speed,away_9_vx,away_9_vy,away_9_speed,home_1_vx,home_1_vy,home_1_speed,home_10_vx,home_10_vy,home_10_speed,home_11_vx,home_11_vy,home_11_speed,home_12_vx,home_12_vy,home_12_speed,home_14_vx,home_14_vy,home_14_speed,home_15_vx,home_15_vy,home_15_speed,home_26_vx,home_26_vy,home_26_speed,home_3_vx,home_3_vy,home_3_speed,home_4_vx,home_4_vy,home_4_speed,home_5_vx,home_5_vy,home_5_speed,home_6_vx,home_6_vy,home_6_speed,home_66_vx,home_66_vy,home_66_speed,home_7_vx,home_7_vy,home_7_speed,home_9_vx,home_9_vy,home_9_speed,ball_vx,ball_vy,ball_speed
12821,1,2053,21441,,,-0.18159112837128077,67.7758304463,-7.25610048237e-16,3.2443218420297057,36.64746218636,7.608203038113871,36.6875112965,9.314708520891088,36.65860017141,,,4.40185527995051,39.25953589167,,,11.304410141257435,39.460608516419995,4.144519956950504,36.42258914879001,,,11.443984060024746,42.04079203379,12.366238301331677,44.720417545000004,,,,,,,11.127944134202977,47.98517856139999,14.091881761410889,26.632137945720004,8.322239677499994,43.07163806189,11.964755955267321,31.215650331410004,15.43682957634654,36.79333960442,3.814835123524759,34.96760273973099,,,,,,,,,,,,,34:13,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12822,1,2053,21442,,,-0.18495526058909206,67.8019511132,-5.8048803859e-16,2.9980747298614006,36.88922686235999,7.610017096603968,36.67722615174,9.434380956207931,36.48236875875,,,4.389025905371284,39.27136135101,,,11.372435352579203,39.35819550923,4.122046291202963,36.42605052676001,,,11.472191857797029,42.04550511496,12.40946609190594,44.7167660168,,,,,,,11.089403133608897,47.88482965739999,14.074705803712874,26.5979853017,8.457261737004956,43.15493658611,12.003735362881187,31.15363168716,15.512227634420796,36.76936030388,3.749402301178222,34.910649112293,,,,,,,,,,,,,34:13,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12823,1,2053,21443,,,-0.19141469498018182,67.8294629927,-4.35366028942e-16,2.8112612620247432,37.06981207643,7.6134177481336565,36.66301313468,9.519998625920806,36.34537027563,,,4.373904974198027,39.2849780832,,,11.43050873636139,39.267986740379996,4.100813535207919,36.43190855639,,,11.491215960831681,42.06097418921,12.437804099346536,44.7162437439,,,,,,,11.027735058608926,47.8553666387,14.058863951376239,26.56331668581001,8.622131442074263,43.17432206018,12.03132667165842,31.1073247024,15.579583762871295,36.75052595139,3.690385346331695,34.852191273655,,,,,,,,,,,,,34:13,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12824,1,2053,21444,,,-0.20096943144059765,67.8583660846,-2.90244019295e-16,2.6838814386237573,37.18921782857001,7.6184049927029776,36.64487224533,9.571561530133664,36.24760472207,,,4.356492486326729,39.30038608824,,,11.478630292500014,39.18998220989,4.080821688861391,36.44016323771001,,,11.501056369024752,42.08719925653,12.451252323549511,44.7188507262,,,,,,,10.942939909410896,47.8967895054,14.04435620450495,26.52813209806,8.816848792603963,43.12979448409,12.047529881495052,31.076729377110006,15.638897961905954,36.73683654694,3.6377842591930687,34.792229223819,,,,,,,,,,,,,34:13,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12825,1,2053,21445,,,-0.20591743064852608,67.8842573355,1.93496012863e-16,2.6585799868960436,37.20953016054,7.629753717059415,36.620042744139994,9.603953975242575,36.17756017049,,,4.3406852873168305,39.31966397876,,,11.506092335881192,39.14585556303,4.062068674826719,36.456707500280004,,,11.498096579331673,42.12713504973,12.424865760445542,44.7649131048,,,,,,,10.814309072970303,48.0445054372,14.036705281470304,26.48715879804,9.10220476657426,42.96641268049,12.055440657178224,31.059543041960005,15.704379884331686,36.70344641095001,3.587095430599007,34.758333665984,,,,,,,,,,,,,34:13,1.0,,,,0.4423879329207686,-0.7739700751999938,0.8914800954025809,,,,-0.1550389819306832,-0.31934947384286266,0.35499460891936924,,,,,,,0.02260181153464,-0.18012912905714784,0.1815415793132086,-0.4655619490099079,-0.7034645802299928,0.8435699994689616,0.09360455049507065,-0.2235313824285815,0.2423387934355888,1.7671752347524923,-0.46897395128571673,1.8283448463862237,,,,,,,0.19285412450498393,-0.32401062200000713,0.37706179401712836,-0.9163991395544715,0.7945715651428642,1.2129020385462943,0.4889625809405882,0.07254748117143252,0.4943152259281527,,,,,,,,,,-0.21061634242577,0.15247109795715075,0.26001284470015756,0.271641516683161,-0.7721594969428583,0.8185471289455336,,,,-0.9198748577227688,0.803964981414274,1.2216912233502122,-0.18240269034653322,0.07369149300000037,0.19672614870988145,0.07893010618813283,0.3070526706857128,0.31703517823436994,,,,,,,-0.11994905346536405,0.25076879271428054,0.27797978852178185
12826,1,2053,21446,,,-0.22394998219306217,67.9096637335,,2.5993966584059365,37.264706679750006,7.628462007683169,36.60117664791001,9.559267062980183,36.19070727485,,,4.312825911148522,39.34027363005001,,,11.54837145665347,39.05696800777001,4.035545953440604,36.48004857699,,,11.490528748722781,42.17141056061,12.418749025574257,44.751490229699996,,,,,,,10.70853053934654,48.1743354797,14.021866864544549,26.450912770770003,9.336657760188118,42.8340608506,12.045066002539599,31.06358713195,15.734238199663352,36.71053383464,3.531097752000008,34.709653357665,,,,,,,,,,,,,34:13,1.0,,,,0.44533029475248664,-0.8446853339285709,0.9548886766416061,,,,-0.13640361920792546,-0.3058444075000061,0.3348831869951827,,,,,,,0.013826119455444543,-0.18515028110000137,0.18566579698642868,-0.4080244979702945,-0.7503358654828574,0.8541006392538408,0.04886198242575445,-0.1693056229714379,0.1762154570300841,1.4975072977722652,-0.21124622448571773,1.5123336517583221,,,,,,,0.16449843311881251,-0.44224379014286197,0.47184669588592876,-0.9359934374257406,1.0490976710000108,1.4059479500328953,0.4188066830198117,0.19145148141428237,0.46049181043508297,,,,,,,,,,-0.20902773950494086,0.11446414351429521,0.23831625213779814,0.12610339707919144,-0.6528521638428537,0.6649195549757945,,,,-0.6680537147525052,0.559351857828574,0.8713037740368733,-0.1910246076237497,0.09731138644286019,0.2143826174139107,0.09312245272277714,0.29685403214284434,0.3111175141334392,,,,,,,-0.13519168915846896,0.2236529825714229,0.26133780712061794
12827,1,2053,21447,,,-0.24921375056435124,67.9363129362,,2.621481300608906,37.212396723880005,7.623483638940598,36.58626311166,9.524305173683175,36.171199003859996,,,4.2853461162178235,39.358343805589996,,,11.57427683916832,39.002655869440005,4.015556373222779,36.49463798886,,,11.48312219301981,42.22835245587,12.445305172722769,44.65378207250001,,,,,,,10.55802996794553,48.4359306608,14.004320012435656,26.424317246389997,9.486621252430695,42.711955161320006,12.033040075069309,31.071263177050007,15.759251282925746,36.76666353998,3.4988463751188164,34.612934710014,,,,,,,,,,,,,34:13,1.0,,,,0.4766363065841567,-0.9696660560714221,1.0804787962062432,,,,-0.1150160900495223,-0.28987508241430404,0.31185936634159217,,,,,,,0.019646770099005353,-0.19067087139999578,0.19168040269092954,-0.32767224341587364,-0.810056804191431,0.8738198470634699,0.01749446064353931,-0.13227394648570878,0.13342583360096535,1.1924272884653373,0.20727361951427642,1.210307891250547,,,,,,,0.14149518801979916,-0.5199702257142849,0.5388783943174217,-0.8888561621287142,1.1129974508571447,1.424369545647719,0.3400937502475188,0.33763520571428435,0.4792298937828783,,,,,,,,,,-0.1729901812871455,0.026370441028567317,0.17498857957535574,0.015484730346539036,-0.556302581514286,0.5565180491892099,,,,-0.49912764297029566,0.4109584474285759,0.6465409882520895,-0.21012884896040065,0.12944741314285582,0.24680106550580383,0.09230650128714048,0.33260958535714336,0.345180570790599,,,,,,,-0.1427156961386597,0.18324106128570103,0.23226075102232038
12828,1,2053,21448,,,-0.2655554657970356,67.9513686012,,2.6004094416237677,37.210237673349994,7.624024306188119,36.561420906159995,9.5048575825693,36.11808852355,,,4.254423840252471,39.36626566024,,,11.614081694301973,38.91882946378,4.01683807370793,36.47417319389001,,,11.49923513435644,42.25572890327,12.501236188485166,44.4936101096,,,,,,,10.486464736514847,48.541378656999996,13.98335447405941,26.40859331403,9.559262341826738,42.74335629599,12.030279140613871,31.059178363709997,15.779103383004951,36.84412284124,3.4889417592178233,34.47517753357,,,,,,,,,,,,,34:13,1.0,,,,0.4962198130692742,-1.0530870139285653,1.16414189933508,,,,-0.07939399381188293,-0.27145690658571203,0.2828290267749852,,,,,,,0.09254741539602868,-0.24571681508571638,0.26256766235078,-0.21800347410892384,-0.8594275037857103,0.8866460110928698,-6.393787129711868e-05,-0.09879099268572542,0.0987910133761287,0.9108175146534694,0.6263622621285745,1.1054041018642675,,,,,,,0.07690014222770204,-0.4667162732857224,0.4730092088155937,-0.760108375841599,1.0041546334285658,1.259401155653198,0.2763912735148365,0.42500358049999987,0.5069715766322339,,,,,,,,,,-0.13397033346533607,-0.04646236394285504,0.14179845384196424,-0.09163987351485049,-0.4217348617714326,0.43157636641872216,,,,-0.3506103365346698,0.2855016585142779,0.45214909609481446,-0.20888435123763677,0.14119946227140193,0.25213083971958183,0.10251553752476235,0.3660831321714297,0.38016614143612976,,,,,,,-0.1509382988613847,0.1695739021428722,0.22701911450608975
12829,1,2053,21449,,,-0.2795894430000203,67.958508201,,2.530437129534647,37.28077316283999,7.61969538022278,36.54762095497,9.522653334163365,36.02537224406,,,4.242706487717825,39.35148625147001,,,11.684166558905943,38.76691577548,3.9883290658663384,36.49416849727001,,,11.537377574702973,42.25330293745999,12.52461499508911,44.4071953637,,,,,,,10.434207727410879,48.6191980271,13.979223270267326,26.383894216449995,9.505516845445541,43.007064228969995,12.037938750579215,31.035117751079994,15.805392312534664,36.90337634087,3.4637851525990158,34.385414006455,,,,,,,,,,,,,34:13,1.0,,,,0.5190872236633686,-1.1577952637999953,1.2688346695484976,,,,-0.05618045495048868,-0.22697030281428004,0.23381993473194254,,,,,,,0.15272628816828976,-0.27113011094284295,0.31118620817372644,-0.1796366301980105,-0.8383272263871384,0.8573574851897248,-0.018914045940578366,-0.07091420038572138,0.07339322141852445,0.5287013937623696,1.1924574326428585,1.3044078704268345,,,,,,,0.012725549405944628,-0.4172288154285704,0.41742283602075625,-0.7176748596534872,0.9971168414285665,1.2285353880288241,0.20257337420791344,0.5197544324999879,0.5578356765583963,,,,,,,,,,-0.10507575519801957,-0.12214939611428327,0.16112538379013475,-0.24353523742571992,-0.2426594779571393,0.34379213794156654,,,,-0.3255139988613922,0.2624711860571491,0.41815127282477693,-0.2322549023762122,0.16607511609999548,0.28552282547181906,0.08663274623765055,0.4647893970571359,0.47279426428142407,,,,,,,-0.14919421990094456,0.10579870000000825,0.18289964508861997
12830,1,2053,21450,,,-0.2913156822772436,67.95773173559999,,2.4618719119455363,37.35748298963,7.62717048720296,36.5295435247,9.530837937163383,35.95595846857,,,4.252811847297025,39.30343739192,,,11.764154150970299,38.58922050113,3.953723340935639,36.52252174559,,,11.55583051173268,42.29380089896,12.536850730960396,44.3522645859,,,,,,,10.405535745118826,48.6344648543,13.978352688341573,26.360404128119995,9.456830543999999,43.31941359384,12.043572794108897,31.014732939860004,15.817649388044558,36.98687059539,3.4610147759405834,34.285151510721,,,,,,,,,,,,,34:13,1.0,,,,0.47436300059406533,-1.125647032342871,1.2215160652872796,,,,-0.024507136930692154,-0.16604339184286437,0.16784221082678424,,,,,,,0.272971535049505,-0.34027206654286607,0.43623220676221947,-0.1668395887128733,-0.762065998754287,0.7801153983990123,-0.0020055487128648325,-0.07906179038571842,0.0790872235233666,0.36828932702970224,1.3979446644714348,1.4456439095877462,,,,,,,-0.07423309158416001,-0.3073528835714358,0.3161903650110466,-0.7505802656435939,1.156174990714283,1.378445263449652,0.22263695524752544,0.4897039925999992,0.5379379278413716,,,,,,,,,,-0.09329605648515232,-0.1571199845285776,0.1827316165690579,-0.2464825900989963,-0.25351511378571806,0.3535867363741115,,,,-0.23041877584158704,0.15340031409999305,0.2768112509026901,-0.21143890336633475,0.14896782077142595,0.25864613177495216,0.062398087722763354,0.5751240010142821,0.5784990388013913,,,,,,,-0.14145986910892006,0.11337710628570874,0.18128778998607073
