,period_id,timestamp,frame_id,ball_state,ball_owning_team_id,ball_x,ball_y,ball_z,away_23_x,away_23_y,home_5_x,home_5_y,away_10_x,away_10_y,away_19_x,away_19_y,home_19_x,home_19_y,home_32_x,home_32_y,home_27_x,home_27_y,away_7_x,away_7_y,home_8_x,home_8_y,home_22_x,home_22_y,away_28_x,away_28_y,away_33_x,away_33_y,home_18_x,home_18_y,home_25_x,home_25_y,away_15_x,away_15_y,away_5_x,away_5_y,home_29_x,home_29_y,away_16_x,away_16_y,away_14_x,away_14_y,home_9_x,home_9_y,home_1_x,home_1_y,away_1_x,away_1_y,away_13_x,away_13_y,away_11_x,away_11_y,away_9_x,away_9_y,home_10_x,home_10_y,home_6_x,home_6_y,home_14_x,home_14_y,formatted_time,diff,away_1_vx,away_1_vy,away_1_speed,away_10_vx,away_10_vy,away_10_speed,away_11_vx,away_11_vy,away_11_speed,away_13_vx,away_13_vy,away_13_speed,away_14_vx,away_14_vy,away_14_speed,away_15_vx,away_15_vy,away_15_speed,away_16_vx,away_16_vy,away_16_speed,away_19_vx,away_19_vy,away_19_speed,away_23_vx,away_23_vy,away_23_speed,away_28_vx,away_28_vy,away_28_speed,away_33_vx,away_33_vy,away_33_speed,away_5_vx,away_5_vy,away_5_speed,away_7_vx,away_7_vy,away_7_speed,away_9_vx,away_9_vy,away_9_speed,home_1_vx,home_1_vy,home_1_speed,home_10_vx,home_10_vy,home_10_speed,home_14_vx,home_14_vy,home_14_speed,home_18_vx,home_18_vy,home_18_speed,home_19_vx,home_19_vy,home_19_speed,home_22_vx,home_22_vy,home_22_speed,home_25_vx,home_25_vy,home_25_speed,home_27_vx,home_27_vy,home_27_speed,home_29_vx,home_29_vy,home_29_speed,home_32_vx,home_32_vy,home_32_speed,home_5_vx,home_5_vy,home_5_speed,home_6_vx,home_6_vy,home_6_speed,home_8_vx,home_8_vy,home_8_speed,home_9_vx,home_9_vy,home_9_speed,ball_vx,ball_vy,ball_speed
4150,1,648,7895,,100.0,0.7669294917999991,66.2600602842,0.150369426557,-2.3716761535000046,68.3143662583,4.7485151745,32.71371737548001,4.598271687800008,37.18357976278,,,17.3649123056,33.099670151869,9.326714470300004,32.26762133553,4.5085968743999985,30.47656141009,16.6727703639,61.801965077700004,3.753924233600003,34.949796582971,11.948237101199993,57.0936381022,9.9093737197,32.58533529154,9.046142941400007,30.18414783478,9.643202463800009,35.42190436522,,,10.21970785229999,35.04931778000001,25.9959625062,26.212187290189995,,,10.5273340241,35.0281635562,,,3.7162300921000053,38.92697311615001,0.3262619744999995,33.78340378652,,,,,,,,,,,,,,,10:48,1.0,,,,0.2380058392857011,1.4571820635285655,1.4764912278112114,,,,,,,,,,-1.2031700498571396,-0.7729333010671371,1.4300503686135582,0.06478129599999864,0.2885267219714345,0.2957097996398173,,,,,,,-0.4066504048571623,0.3707683377142957,0.5503032909422912,-0.8570521867142947,-0.9858705640714255,1.3063227854761874,-0.30894285971427854,-0.49474789172857125,0.5832848077382973,-0.034670407999998695,-0.009397195285712548,0.03592136509271594,,,,,,,,,,,,,-0.746237058999993,0.1459480452999986,0.7603752890197376,0.29655508442857587,-0.43866009533714545,0.5294974951230962,-1.2031897719999816,0.7178216401428626,1.4010472991668614,,,,0.021979143857119455,-0.19879826072856388,0.2000095778541468,,,,-0.9037247482857378,0.6448097821000078,1.1101792989224668,-0.07791597014285606,0.0007252871571442887,0.077919345767035,,,,0.054394598714294196,-0.05589332508571538,0.07799253912026814,0.8840873181428526,-0.4607100513428516,0.9969273481600123,,,
4151,1,648,7896,,100.0,0.8767385969999992,66.0437948766,0.156845665365,-2.265646455099997,68.4243654011,4.807664053800011,32.59806015946,4.7504924593000055,37.16675706137001,,,17.401926131500005,33.041190391495,9.156730833500006,32.41231911523,4.529808589400005,30.41334484872,16.691552116799997,61.7396097637,3.7730325970999985,34.92534953072,11.736528487399994,57.362267085499994,9.905258095999997,32.58824425825,8.931071145200008,30.06789924985,9.46501017509999,35.40068611823,,,10.075600397000002,34.89105253844,25.944914136600005,26.208095732189996,,,10.468046360800003,35.13837368434,,,3.7304165995000034,38.991660326970006,0.4209425789999983,33.677846203956996,,,,,,,,,,,,,,,10:48,1.0,,,,0.3454110510000013,1.7425769762142913,1.7764805971878972,,,,,,,,,,-0.6771585892857145,-1.0150617584057136,1.220202494843015,0.07888794857141843,0.10094515271714297,0.12811413773231303,,,,0.8959788334285741,0.08993367342855303,0.9004810578620642,-0.38509166771429404,0.25970359855714426,0.4644798721650989,-0.8723349798571538,-1.075015595157132,1.3844229292067594,-0.3191821429999818,-0.4874310201571421,0.5826373141341817,0.11652252299999842,-0.13344167857142558,0.1771558069786165,,,,0.30795103842856575,-0.015251717979996962,0.3083284887430504,,,,,,,-0.9748075189999993,-0.1181407187000007,0.9819403894910763,0.19132704971428083,-0.29583177598999966,0.35231020370941324,-1.3441857837142788,0.875382131428566,1.6040976582377986,,,,-0.042552299142865256,-0.19895792007142787,0.20345749463092427,,,,-1.0808325787142794,0.8736499029000151,1.3897709221477348,-0.3377599132857208,0.2781877266285754,0.43757304563872834,,,,0.0005455474285603161,0.1671368205714227,0.16713771092342014,0.9653215228571608,-0.4319991660142871,1.057576910644473,,,
4152,1,648,7897,,100.0,0.9592208330000034,65.8624131112,0.172355798875,-2.210723825900004,68.5034734203,4.7865716843,32.61759566693,4.683971041700005,37.51993779909,,,17.417530786399993,33.024276458082,9.017988295799995,32.54929216135,4.521351587200002,30.417636224200002,16.679837908099998,61.704828807300004,3.745722089499992,35.00511166595,11.641865321599994,57.307840892200005,9.874432051300005,32.59467578469,8.812760126,29.989250773480002,9.304281613599997,35.35758120683,,,9.882534208799996,34.79500640290101,25.914317721399996,26.147357759019997,,,10.483343253900003,35.1032439825,,,3.7815181752000058,39.02879466714,0.4322455269999921,33.7319894904,,,,,,,,,,,,,,,10:48,1.0,,,,0.19060285871428764,2.3375745018428726,2.3453323861269673,,,,,,,,,,-1.6349317714285818,-1.3566449093828534,2.124496953958986,0.02096217114285536,-0.061006464399996824,0.06450737413358598,,,,1.0871662362856886,-0.05973173742859218,1.0888059082204817,-0.5864252420000023,0.3396527319999824,0.6776861683772314,-1.021168248142865,-0.9859017287714218,1.4194318616297317,-0.34235934828572573,-0.47205506538571546,0.5831345540395793,0.2021120032857076,-0.0730750674285677,0.2149167916935566,,,,0.3035188532857092,0.138923086378,0.3338013154986977,,,,,,,-0.8250558912857084,-0.5925533978571351,1.0157936567321588,0.08225732928571414,-0.20351448837572106,0.21950948772217094,-1.3893828100000052,0.7800740611428532,1.593392648907172,,,,-0.06616631328571188,-0.26249898534285676,0.2707096199248418,,,,-1.2001141399999988,1.0660457043428757,1.6052187990351456,-0.49744352999998204,0.4289615600214145,0.6568546913243816,,,,-0.03174078914286482,0.36869825184000765,0.37006199292184755,1.030976543142848,-0.30885989117143103,1.0762467490706789,,,
4153,1,648,7898,,100.0,1.0143761998999992,65.71591498789999,0.196899827088,-2.060349384600002,68.373445505,4.664958953899998,32.7575389459,4.6663351512999895,37.76103221802,,,17.407533191499994,33.037719459761,8.958529881099992,32.576303232280004,4.492508661199992,30.42883867309,16.7110114325,61.6690237863,3.780074891600009,35.02023712226,11.580395289800009,57.1820780436,9.825240145099997,32.583232978450006,8.697452363499991,29.907446532020003,9.125011617799998,35.35144010796,,,9.781465984500002,34.726919192643,25.885301135800006,26.06241709845,,,10.580303737099996,34.897583217848,,,3.837913573700007,38.991386745490004,0.38982046219999233,33.860656540752,,,,,,,,,,,,,,,10:48,1.0,,,,0.35821606814285,2.677160439028563,2.701019579302477,,,,,,,,,,,,,-0.3153960427142977,0.19750172589856987,0.3721311536175827,,,,1.5810373714285628,-0.4922283622856787,1.6558888641730098,0.36833051114285836,-0.2095063919142706,0.42374555300521477,-1.2096516615714241,-0.8008272955999933,1.45071758096485,-0.3613535562857148,-0.4335167943142945,0.5643697401463651,0.2705536407142567,0.11480681742857059,0.2939045386376608,,,,0.34694606757142316,0.27322965718413783,0.44161750346678513,,,,,,,-0.4330729277143064,-1.241108920600007,1.3144974376209166,-0.03608755514286648,-0.08658627263571363,0.09380561947525083,-1.2667763638571372,0.4177024737142839,1.3338657026005811,,,,-0.15325403542858246,-0.18713170979999919,0.2418782259481335,,,,,,,-0.2303379084285747,0.6187677018442832,0.6602492112111201,,,,0.21523914757145646,0.2925953458500073,0.36323536042127363,,,,,,
4154,1,648,7899,,100.0,1.0422046977000008,65.6043005068,0.230477750004,-1.8508563514999992,68.2054263691,4.495324815999993,32.98955234743,4.593206639599998,38.2841042161,,,17.362407502699995,33.110163708528,8.874074118500005,32.67657528037001,4.4441105070999924,30.46383367266,16.789267040400006,61.6680448623,3.7724899611999945,35.12184087419,11.436580839599998,57.246295384,9.77247629499999,32.58892087452,8.61620403469999,29.821055979960008,9.042618497000007,35.28740357038,,,10.095995766800002,34.579513227656,25.874832153300005,25.96269273758,,,10.5904657273,34.823340762229,,,3.8631907337000086,39.1383571091,0.34825007119999896,34.0248251874,,,,,,,,,,,,,,,10:48,1.0,,,,0.6671466289999932,2.8252290207428494,2.902930182459381,,,,,,,,,,,,,-0.8302391359999971,0.6563392327000123,1.058337475159631,,,,2.0668987338571507,-0.8642592699999951,2.2403157058328222,0.2348963768571366,-0.1830015417285681,0.29776815164762466,-1.2675408602857328,-0.6910533321142814,1.4436808997559492,-0.34678167214287176,-0.39878056974284204,0.5284727721828552,0.391110271142858,0.1747338949999947,0.4283680406558233,,,,0.14454168500001127,0.8369117271528587,0.8493017942690475,,,,,,,-0.15853397771430927,-1.5529359069771487,1.561007031780722,-0.21088580699999482,0.05843825486286797,0.21883293450816899,-1.1349427618571288,0.14699572614285378,1.144422481514651,,,,-0.2331177068571273,-0.12338440434285355,0.26375666149950855,,,,,,,-0.6535314125714212,0.5420055019671415,0.8490425615834875,,,,0.37162904871426666,0.3229312069700033,0.4923339458978772,,,,,,
4155,1,648,7900,,100.0,,,,-1.705897989899995,68.15095010249999,4.392314365900006,33.103972540015,4.442827373400007,38.89347299877001,,,17.322716485900003,33.125456645375,8.761539459200009,32.81504363105,4.4311485291,30.4192533493,16.830680665499997,61.759443828,3.7595894833000045,35.23269642843,11.308778126999997,57.23650169369999,9.576337371699992,32.71350078921999,8.441847664999997,29.813955420540005,9.164249467800005,35.037983564230004,,,9.342241369299998,34.307910621742,25.840181441499993,25.90366181873,,,10.552454267200005,34.774574819065,,,3.9589584766999906,39.23572703235,0.42361976990000016,34.013957218134,,,,,,,,,,,,,,,10:48,1.0,,,,0.9654912199999901,3.0309682581714172,3.1810284308600174,,,,,,,,,,,,,-1.1344365877142846,0.9669970695285662,1.4906474110337644,,,,2.1661716114285774,-1.0306077125714403,2.3988438272156896,-0.15360261128569586,-0.027588942528566918,0.15606060343222164,-1.2249914155714443,-0.6705252005142932,1.3964984829023137,-0.3089275490000075,-0.39530170207142545,0.5016967871052376,0.4610386024285772,0.23119323114284746,0.5157585705110151,,,,-0.31742374057141587,1.68546714206001,1.71509688299008,,,,,,,-0.012406025285705391,-1.46689609058286,1.4669485505738324,-0.3512316334285767,0.12712529321999813,0.37352978528783565,-0.9672733228571369,-0.14454718357141264,0.978014094678351,,,,-0.3553110240000025,0.041462126242848306,0.3577220033608615,,,,,,,-1.4763373445714483,0.5378800744285733,1.5712692097293712,,,,0.28330191042856867,0.7716967709714292,0.8220558854361467,,,,,,
4156,1,649,7901,,100.0,,,,-1.324733068200004,67.90550028530001,4.577790941499998,33.204393134231,4.659254098899993,39.13286483458,,,17.289288838700003,33.12126852501,4.798707689600008,43.458329064509996,4.382992698999999,30.40863929476,16.87385104949999,61.897804896,3.8948676102000093,35.18518488797,11.218445369199998,57.2155778067,10.20474752940001,32.35890109017001,8.283979688399995,29.768531390600003,9.397262245799993,34.6294752221,,,8.086206338500006,34.0507972865731,25.7914884658,25.913554327829992,,,10.312499818299997,35.04081849825,,,9.10369782219999,32.89599399623,0.5185446966000029,34.0239392832099,,,,,,,,,,,,,,,10:49,1.0,,,,1.5929104858571468,2.4824765884142868,2.949585365433367,,,,,,,,,,,,,-1.6606747927142913,1.5762574312000057,2.2896349614228675,,,,2.327875747428599,-1.4128846371428545,2.723095388219178,-0.6162226062857358,-0.13773832738570901,0.6314286557708619,-1.096940591999994,-0.8528277987571492,1.3894581378041808,-0.29840988371428734,-0.362469939142847,0.4695028386288987,0.5969897418571538,0.11120724842856229,0.6072592559901604,,,,-0.4084895735714157,2.1315115638428597,2.1703007345785954,,,,,,,-0.2524407278571266,-0.7425319176757076,0.784270342323487,-0.462867581142835,0.1150289603642867,0.47694660015090534,-0.9750957878571449,-0.04041775542857202,0.9759330870764809,,,,-0.41888567871428767,0.07055156085713629,0.4247855159622414,,,,,,,-2.3964516394285753,0.10821118127143083,2.3988935199112245,,,,-0.38471083471427364,1.2959742955142928,1.351869742608481,,,,,,
4157,1,649,7902,,100.0,,,,-0.9248470397999995,67.7093847693,4.291043185700005,33.09312122685701,5.065274328100003,39.16124007729999,,,17.217292240700004,33.140576930273006,4.853273845899992,43.47449170975,4.345414479600009,30.390192327050002,16.9465475537,61.9242788042,4.0140645676999895,35.17584842785,11.153777167900003,57.1965351105,10.073801183499995,32.45723421233,8.158864339199994,29.700410502300002,9.532228679399992,34.334849230336,,,6.715140507100003,33.93114542448339,25.75321533569999,25.933040891370005,,,9.946166628900002,35.48760101909001,,,8.5153399876,32.93984129173,0.4274411540000074,34.369241995527,,,,,,,,,,,,,,,10:49,1.0,,,,1.857688745000011,2.596756348814284,3.1928280580712465,,,,,,,,,,,,,-2.3319947638571294,2.359432663231423,3.3173968817403194,,,,2.1431565052857193,-1.2583680287143093,2.4852786366600497,-0.9504491597142819,-0.8323823952142921,1.2634136523974508,-0.9212953217142685,-0.967538583842865,1.3360074779121764,-0.26688335700001176,-0.3213045224000107,0.417688068249854,0.6845430127142802,0.11713339357142567,0.694492165647318,,,,0.01570374885716322,2.084851624154293,2.0849107660681696,,,,,,,-0.34693632485714604,-0.851001756322865,0.9190042452404581,-0.5735397338571198,0.16643562284427973,0.5972006721902271,-1.0484612392857329,0.2144796670000002,1.0701740502558479,,,,-0.427989570428561,0.10609148311428185,0.44094271190826156,,,,,,,-2.746235205285725,0.40862418005998197,2.776469254877572,,,,0.5294023309999882,1.3499572810000062,1.4500522365049995,,,,,,
4158,1,649,7903,,100.0,,,,-0.7493263270999933,67.7029400023,3.774227912599997,32.97457621156,5.426336313299998,39.28843484209,,,17.1560639881,33.130178096749,4.798319862,43.736180396310004,4.281090872600004,30.442368337089995,17.0142791385,61.901445025499996,3.9713439343999966,35.4655372704,11.059437161399998,57.261084057000005,9.79773626810001,32.568931998480004,8.073577154299997,29.598531609489996,9.456325957399997,34.373858854822,,,5.6382724443,33.93284640623949,25.7286648523,25.931384540739998,,,9.673940749400003,35.81527163301,,,7.2435004824999965,33.205416983082,0.19874596060000727,34.857673203399,,,,,,,,,,,,,,,10:49,1.0,,,,1.784898203142851,2.7162599815000132,3.2502199745064995,,,,,,,,,,,,,-3.2120776014285677,3.4963314306157,4.747818024135964,,,,1.785627680999978,-1.170560472571428,2.1351060945770364,-1.3397708668571395,-0.8977050079571366,1.6127182819669572,-0.9556766431428394,-0.8796259173000162,1.2988685848209052,-0.31777712757143417,-0.2278297125857267,0.39100982180048416,0.5846765738571338,0.23052526985714356,0.6284811819458282,,,,0.7335604624285812,1.5685631645285778,1.7316181314465207,,,,,,,-0.48853811900000577,-1.3216018002385768,1.4090070305395608,-0.6403171772857216,0.10502452347570368,0.6488730523441799,-0.96549001685714,-0.09822391328572375,0.9704735492490054,,,,-0.32925767971428455,-0.006484287942864101,0.3293215231972553,,,,,,,-2.278218509571417,0.8303920187228596,2.424836176345205,,,,,,,,,,,,
4159,1,649,7904,,100.0,,,,-0.5812108026999852,67.5144541743,3.109055536699998,32.69334349382,5.799008381800007,39.25767141098,,,17.09352347960001,33.104796730337,4.779339563299999,43.95973291851,4.2281316121,30.467022316799998,17.097730727400005,61.7826738812,3.4764245052000007,35.91229367281,10.959298270099993,57.279548463400005,9.44307622689999,32.49825895552,8.044901711600005,29.392271314349998,9.127573104100009,34.837808864457,,,5.2760121524,34.406479470891,25.705430802799995,25.893628801620004,,,9.320870898999999,36.20662418434,,,5.502449762300003,33.725578488338996,0.14630282550000118,35.22404758509,,,,,,,,,,,,,,,10:49,1.0,,,,2.0928414485714244,2.34656257977142,3.1442552806097086,,,,,,,,,,,,,-3.9701879591428586,4.458477424121423,5.969959243774059,,,,1.8287278148571322,-1.6515062644285605,2.4640857051407363,-1.4997178845714287,-0.8210190542571234,1.7097444314156027,-0.7810647147142904,-0.9955546645142834,1.2653818311513183,-0.34673548057142517,-0.16958230207142683,0.3859840031179295,0.5415904765714329,0.2859525615714226,0.6124451908392539,,,,1.3980614494285861,1.0742134474228493,1.763096805907844,,,,,,,-0.8379891485714503,-1.78265125853715,1.9697896645803552,-0.7862760582857221,0.2790981429771377,0.8343415447205174,-0.8592416152857093,-0.2990723952857013,0.909802424189297,,,,-0.4137114441428481,0.20358311075713897,0.46108919093849343,,,,,,,-1.0641570460000236,1.6743370606642984,1.9838938508058992,,,,,,,,,,,,
