,period_id,timestamp,frame_id,ball_state,ball_owning_team_id,ball_x,ball_y,ball_z,home_37_x,home_37_y,home_23_x,home_23_y,home_77_x,home_77_y,away_12_x,away_12_y,away_14_x,away_14_y,away_19_x,away_19_y,away_4_x,away_4_y,away_16_x,away_16_y,home_10_x,home_10_y,away_6_x,away_6_y,away_5_x,away_5_y,home_9_x,home_9_y,away_10_x,away_10_y,away_7_x,away_7_y,home_12_x,home_12_y,home_18_x,home_18_y,away_33_x,away_33_y,home_33_x,home_33_y,home_6_x,home_6_y,home_2_x,home_2_y,home_1_x,home_1_y,away_1_x,away_1_y,home_8_x,home_8_y,home_95_x,home_95_y,away_30_x,away_30_y,away_21_x,away_21_y,away_23_x,away_23_y,home_16_x,home_16_y,formatted_time,diff,away_1_vx,away_1_vy,away_1_speed,away_10_vx,away_10_vy,away_10_speed,away_12_vx,away_12_vy,away_12_speed,away_14_vx,away_14_vy,away_14_speed,away_16_vx,away_16_vy,away_16_speed,away_19_vx,away_19_vy,away_19_speed,away_21_vx,away_21_vy,away_21_speed,away_23_vx,away_23_vy,away_23_speed,away_30_vx,away_30_vy,away_30_speed,away_33_vx,away_33_vy,away_33_speed,away_4_vx,away_4_vy,away_4_speed,away_5_vx,away_5_vy,away_5_speed,away_6_vx,away_6_vy,away_6_speed,away_7_vx,away_7_vy,away_7_speed,home_1_vx,home_1_vy,home_1_speed,home_10_vx,home_10_vy,home_10_speed,home_12_vx,home_12_vy,home_12_speed,home_16_vx,home_16_vy,home_16_speed,home_18_vx,home_18_vy,home_18_speed,home_2_vx,home_2_vy,home_2_speed,home_23_vx,home_23_vy,home_23_speed,home_33_vx,home_33_vy,home_33_speed,home_37_vx,home_37_vy,home_37_speed,home_6_vx,home_6_vy,home_6_speed,home_77_vx,home_77_vy,home_77_speed,home_8_vx,home_8_vy,home_8_speed,home_9_vx,home_9_vy,home_9_speed,home_95_vx,home_95_vy,home_95_speed,ball_vx,ball_vy,ball_speed
31796,2,5311,68271,,145.0,104.8906771991,68.1375116972,-0.010730325604,84.1636070978,36.23759022213,97.31985382810001,38.815362476169994,79.3968904586,38.46688147953999,,,99.601436615,32.66523069427,,,99.0973577954,29.49559811183,97.16422598700001,44.6576788312,,,,,,,100.6099277036,30.881277813789993,,,83.9902208419,32.12848687172,,,89.5136520749,31.918910650979996,,,104.68239484509999,67.2173612685,88.10506184900001,31.871677194320007,,,,,101.6266988118,34.432248551930996,96.7924639384,33.590190048019,85.54762613209999,27.243236382799992,99.93750708440001,40.9689950943,84.1627467927,42.476549239389996,95.4364554996,35.053394527660004,,,88:31,1.0,-0.7072247615714187,-1.1767181399330036,1.3728920002050917,,,,,,,0.1373977401428306,-0.4324127500571556,0.45371678986824915,0.36957513714284573,0.7073437112857206,0.798073247195776,,,,3.829781408999996,-0.8662828458428609,3.9265343000824022,0.08829752599999505,-0.6575282130985727,0.663430331020765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2246159145714082,-0.1942839509000091,1.2399316077102331,,,,-0.9841645168571389,-2.1880257697285748,2.399174142332517,0.02160244485714153,-0.19508372385713207,0.19627614459676856,2.4687430971428634,-1.3845211307999963,2.8304754443948523,2.991721808285714,1.7789550492857134,3.480672412846615,0.2647987028571412,0.48284749595713916,0.5506905277802625,-0.13917222328572623,-0.8369156186708541,0.8484083100191265,-0.5764133285714277,-0.1653797381714181,0.5996688946013787,2.372998866999987,0.29595214494283906,2.3913827161036956,,,
31797,2,5311,68272,,145.0,104.8082037215,67.9706636439,,84.4625877199,36.15518032937,97.1555346534,38.47458881424,79.445247741,38.534264450980004,,,99.6259089879,32.644721831590005,,,99.14176486790001,29.488866578959993,97.2148793538,44.7451275417,,,,,,,100.5678377564,30.90107978607,,,84.31140000479999,32.27643781617,,,89.4862394787,31.975972839759997,,,104.67326137,67.16741234919999,88.3928691319,32.17696321011,,,,,101.5722879682,34.322568287452,96.7805844262,33.495997196152,85.76637159079999,27.266125497359994,100.12221472600001,40.99520687830001,84.5576939356,42.371871584939996,95.4159642174,34.909938976878,,,88:31,1.0,-0.6904495654285574,-1.2330224005128596,1.4131754464916868,,,,,,,0.49498136357144074,-0.6942004776285723,0.852596536131118,0.276733450285706,0.6005791904285778,0.661269057557419,,,,3.8327512935714285,-0.6800988904428555,3.892623405770851,0.10834233285714442,-0.7564589563757097,0.7641781296071984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3296306375714146,-0.3451489510142889,1.373697721754983,,,,-1.037526552428574,-2.2182316358428573,2.4488799352455812,-0.018792863571438348,-0.1201637182856936,0.12162438453475614,2.5306761345714186,-1.2028792034142861,2.802006437554333,2.8469507382857078,1.541729393499998,3.2376006592857323,0.3314221958571498,0.5817270603285709,0.6695125425451682,-0.08589893785715019,-0.7543415870814436,0.7592166077777394,-0.5788561307142817,-0.07301308817142785,0.5834426545169955,2.301180703285704,0.22511929881428983,2.3121659386543008,,,
31798,2,5311,68273,,145.0,104.7912976655,67.92184381269999,,84.7204148429,36.02532985665,96.9683487302,38.11369691576,79.5067399343,38.633276825859994,,,99.6685643877,32.61462607838,,,99.1477168855,29.44725007103,97.25091661729999,44.782237461600005,,,,,,,100.52278632880001,30.931802125379996,,,84.60315440950001,32.43933555626,,,89.29288355509999,31.91941511063,,,104.690389179,67.1904990787,88.7250315652,32.42814386306,,,,,101.5014593942,34.19819448888299,96.7966875349,33.419902101869,86.001802172,27.28381620135,100.1836847578,40.86713999794,84.9512720562,42.300851231530004,95.4236706325,34.793840663774,,,88:31,1.0,-0.6830975798571413,-1.3088924382000047,1.476421931015601,,,,,,,0.04342397057141857,-0.08354218638571759,0.09415380038157463,0.27689460185714315,0.6548779675714251,0.7110103887764977,,,,3.8965227815714147,-0.673748230457138,3.954342734937016,0.19114072628570158,-0.8178944510728519,0.8399322058004367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5068920939999944,-0.5976825912000044,1.6210947729183631,,,,-1.2010486109999925,-2.447450225857142,2.7262667466763384,-0.02372113900000678,0.000805250428572081,0.023734802794848714,2.7482403865714393,-0.9087163899285755,2.894579537637057,2.442597996428577,0.8966799247714314,2.6019838315494965,0.4036902084285796,0.6767596030714378,0.7880160815177062,0.005478631857118081,-0.6072764897242829,0.6073012023525666,-0.5365711267142665,0.13935276468570482,0.5543715063465716,2.32805368857141,0.31043315419999834,2.348659771039115,,,
31799,2,5311,68274,,145.0,104.79738461619999,67.93558376339999,,85.0093930562,35.8833762975,96.8241112119,37.84303444908,79.5721144903,38.74689980916,,,99.71206537879999,32.58505305789999,,,99.0700807117,29.32341909409,97.2303310576,44.775634811,,,,,,,100.4347604215,30.898037546130006,,,84.9358291626,32.64469250610999,,,89.1197498866,31.864657430420003,,,104.6865176246,67.2137400309,89.0502983728,32.5032365345,,,,,101.3766622997,34.0156546547299,96.81268964489999,33.351971129576,86.2435860407,27.294133458819992,100.2543908982,40.776847498760006,85.3893136524,42.29126744043,95.4557564145,34.701171772821,,,88:31,1.0,-0.5886306242857131,-1.1966772083514194,1.3336125197502964,,,,,,,-0.9035032622857185,1.041513186740001,1.3787921754616421,0.2211369624285657,0.5797180514285573,0.6204631941576036,,,,3.874404414142866,-0.5335803259000066,3.9109739871951694,0.27670646199999693,-0.8307835946214329,0.8756528120235012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.662921516285719,-0.9552104456857182,1.9177421528644312,,,,-1.2585957845714242,-2.5028601795714325,2.8014946773865734,-0.0009736892857249851,0.04325070085714954,0.04326165964754209,2.7552705881428663,-0.9043924256999959,2.8999037352209913,1.787729717142871,-0.03886479257143308,1.7881521226275325,0.44833721757143513,0.7239079313285606,0.8514980644135912,0.07257422628571575,-0.482740496304278,0.4881653460591717,-0.5540143231428375,0.2219620944571282,0.5968241295584583,2.3091252645714233,0.3303756843571547,2.3326396164638257,,,
31800,2,5311,68275,,145.0,104.7788411132,67.9174627232,,85.2886120024,35.84104194528,96.7071068173,37.63625492368,79.620119004,38.8538215728,,,99.96312477480001,32.33474514598,,,98.9707777841,29.167759986150003,97.19510923109999,44.767039344400004,,,,,,,100.3560742288,30.89172945034,,,85.1990855989,32.73827641919,,,88.9062665304,31.703566993990002,,,104.6539995103,67.2133714585,89.20597303459999,32.36421987446,,,,,101.3111263457,33.88423285385,96.82613118489999,33.31561188754599,86.45740999489999,27.300687381200007,100.4232224964,40.84696143014,85.7547024318,42.26314712706,95.50907244,34.668393983727,,,88:31,1.0,-0.5118514079999923,-1.0974134302057137,1.2109120945252159,,,,,,,-2.032795860714296,2.2776077637071426,3.0528275641831173,0.12939401228570502,0.4103912301428535,0.43030660254469455,,,,3.848574631999985,-0.695898094957142,3.9109846402969675,0.29613442971428383,-0.8919103595642905,0.9397870450055726,1.2371506982857132,-0.4294765887571423,1.3095770273486396,,,,-0.24362423942857198,-0.9645386846999926,0.9948304600885227,,,,,,,3.0828173631428517,1.4738597756328584,3.417019978391052,,,,,,,,,,,,,-1.5555572509999904,-0.8423095657714239,1.7689668639431015,,,,-1.3014283472857158,-2.5224687777428505,2.838408793286538,0.01749778285715463,-0.016286681285728466,0.023904568438251134,2.794297406428582,-0.88463732174286,2.9309863845800925,1.2546779992856982,-0.7577492314714364,1.4657423988160794,0.45166495699999953,0.7155015192857257,0.846134538641458,0.08741002500000508,-0.4454039848171375,0.45390001339665803,-0.6205375757142764,0.18402008830000635,0.6472482335018717,2.270544402428568,0.26840099672858136,2.286353205094217,-0.24738591399998966,-0.5467062395714251,0.600072914596167
31801,2,5311,68276,,145.0,104.7605409009,67.8642175298,,85.5662531172,35.74913510822,96.5916039603,37.42347134863,79.6657762982,38.933780284150004,,,99.6442151751,32.69572080317,100.1604238238,30.23497540326,98.9071144831,29.022871857600002,97.2070414225,44.835406258,,,,,,,100.29874204890001,30.94762151034,,,85.5422179812,32.92241958493,,,88.67183031350001,31.513906836509996,,,104.66580036709999,67.253914061,89.2600643367,32.1400921171,,,,,101.2756067912,33.759256331694,96.84014583769999,33.300913569473,86.70345342729999,27.36404048829,100.6955797105,41.013899984809996,86.13918213619999,42.15239100229,95.5727366493,34.620367491529,,,88:31,1.0,-0.6736000215714254,-1.2611388673585724,1.4297581025556343,,,,,,,-3.1210685262857196,3.1653877261599916,4.445306311458822,0.09695273685713755,0.3098292577142864,0.32464442413181077,,,,3.806601933000005,-0.6543759586142833,3.862437853420005,0.34490053342858173,-0.8169158745785716,0.8867400544115467,1.1005248504285503,-0.6039558138143013,1.2553555557892266,,,,-0.28038834514286953,-1.0903368649,1.125811752937372,,,,,,,3.0328299412857165,1.3887704485728545,3.3356769645138558,,,,,,,,,,,,,-1.663249009285701,-0.8184373865285722,1.8537089907959086,,,,-1.1914207821428544,-2.284222589871428,2.5762679053624886,0.14125694214283976,0.18122355142858337,0.22977271225263887,2.730141075285714,-0.8370004381428537,2.855562996050615,0.8201472398571397,-1.5759729306714325,1.7766069270534741,0.423527412571413,0.6889797392428474,0.8087450465298553,0.11861840071430511,-0.32778985646285524,0.3485921900845725,-0.6629604619999847,0.13012285255713202,0.6756097475117113,2.223201154714291,0.23881312131429416,2.2359908499890677,-0.1560014932857306,-0.3845464985714184,0.414984909931573
31802,2,5311,68277,,145.0,104.7374840441,67.8072757851,,85.83489245460001,35.68145826317,96.5093474615,37.25244519824,79.69388453170001,38.95420787447999,,,98.9686727978,33.421278539158,99.9928983961,31.246880275860008,98.8915883744,28.894674326980002,97.2351737249,44.907991591,,,,,,,100.25125781700001,31.012341908559996,,,85.8464557103,33.076259224188,,,88.4599362328,31.28095556441,,,104.6875706627,67.2464043753,89.141946974,31.733483273669997,,,,,101.2677935646,33.693891049851004,96.8509766715,33.296666247504,86.9357463292,27.414852301280007,100.7296019055,40.82037158239,86.499172574,42.103357087999996,95.6250174386,34.545554307245,,,88:31,1.0,-0.8878383507142678,-1.4975837977971198,1.7409808064489039,,,,,,,-3.7538204062857163,3.5219417137285705,5.147352822329979,-0.0022561210000000345,0.20047375957141916,0.20048645430219425,,,,3.7678983260000063,-0.7742291729428633,3.8466204137280613,0.3592658529999784,-0.7725352545585704,0.8519874838679716,1.1663011304285729,-0.49370502939999444,1.2664923935396597,,,,-0.30435027500000655,-1.1837944848571376,1.2222923023036492,,,,,,,3.072842456142838,1.4123628948828637,3.381882568498772,,,,,,,,,,,,,-1.3557877832857104,-0.4432225713857057,1.4263964249438295,,,,-1.0854692524285832,-2.0460310923000087,2.316136163662714,0.1861320548571501,0.15002607485714395,0.23906686299524343,2.772463584428563,-0.7732214003285725,2.8782678229985055,0.6109712128571436,-1.9031541341857103,1.9988200222652088,0.4103407567142728,0.6835119740428705,0.7972252851489494,0.10595775785714882,-0.23685864648142696,0.25947844778156004,-0.7190380711428801,-0.02312966780000436,0.7194099869235984,2.19641601142858,0.26846502912856557,2.2127622482148492,-0.15618110057143247,-0.39225247342855596,0.4222020121772561
31803,2,5311,68278,,145.0,104.7175070593,67.7548173295,,86.1196152823,35.61834409691,96.40885398500001,37.04963433175,79.7130559285,38.96773254304,,,98.17847951249999,34.259556128865,99.8623311179,32.01882550546,98.9268208278,28.820421032540004,97.2548017956,44.9449526923,,,,,,,100.1755514006,31.010091875599997,,,86.1481929961,33.160188714663,,,88.4247619992,31.32929395494,,,104.6946432931,67.20596059159999,88.9833364485,31.341252732290002,,,,,101.2684028262,33.664059150787,96.85365095590001,33.278407258647,87.13700721379999,27.43111708051,100.80351257320001,40.66836148217,86.8567490351,41.98942057292,95.6437496004,34.429057275965,,,88:31,1.0,-0.9879051254285647,-1.7232189380141405,1.9863131790275699,,,,,,,,,,-0.0630182798571509,0.07232276771428506,0.09592646311633002,,,,3.67154335485714,-0.8336851872571418,3.7650048602953485,,,,,,,,,,-0.25871100342856485,-1.183738397500004,1.2116798162100797,,,,,,,,,,,,,,,,,,,,,,-1.1807500098571417,-0.27545154500000796,1.212453767951806,,,,-1.0070639890000168,-1.8793813387571443,2.1321941971615117,0.23724510557142614,0.06153158600000098,0.24509462701836743,2.768712725000009,-0.6647201946857099,2.847388819743448,0.2653610464285603,-2.1298676802428576,2.1463347409723283,0.40521816328572013,0.7298797166142941,0.8348210350617759,0.10269450500000438,-0.13557332713571468,0.17007730121284098,-0.6474183671428642,0.017421393014284303,0.647652721022996,2.169907498428582,0.33891204262857855,2.1962149085131135,-0.00827279928569978,-0.0978536377142599,0.09820271697837643
31804,2,5311,68279,,145.0,104.6990026762,67.7014810949,,86.3736864726,35.56928002267,96.3215401059,36.87563300133,79.74171692979999,39.01655026845,,,97.4411610195,34.860493239902,99.7687219892,32.55081109206,98.9454930263,28.725630773529993,97.2827462696,44.9620080221,,,,,,,100.103765433,30.992165782859992,,,86.4343809637,33.248577130171,,,88.32196517220001,31.403066669189997,,,104.7721412295,67.2942688352,88.9669721998,31.07378215864,,,,,101.1007679531,33.439771080301,96.86361730670001,33.266544296628,87.3226123991,27.43329468228,100.8925821213,40.57243780863,87.2223152887,41.91380841391,95.65739459080001,34.338097864673,,,88:31,1.0,-1.0703682521428606,-1.926722596985715,2.2040753528250208,,,,,,,,,,-0.10327060200000104,-0.03955425857142815,0.11058642144756298,,,,3.6866295742857105,-0.9236930341142979,3.8005850127670233,,,,,,,,,,-0.21876564785713987,-1.124271282728578,1.1453577283322953,,,,,,,,,,,,,,,,,,,,,,-1.032099042714277,-0.055845043285722484,1.0336087764871733,,,,-1.029575114285706,-1.9070677124714313,2.1672406825056236,0.3248746702857172,-0.00437730028571489,0.3249041584083602,2.783536067714283,-0.7384087033857158,2.8798125726342096,0.09049097728572116,-2.1421430127571437,2.144053475096733,0.4149433058571464,0.7897071773571442,0.8920848463263152,0.12208095214286836,-0.03866739824570483,0.12805829361349952,-0.5448127734285688,0.18554365699999265,0.5755409687796864,2.148504970857143,0.3712670008285711,2.1803469438834946,0.03532463128570791,0.016547303857135737,0.0390082406731141
31805,2,5311,68280,,145.0,104.6819708951,67.6472670813,,86.66113935199999,35.48407487642,96.2085202535,36.681475151149996,79.79397846399999,39.11173520769,,,97.0408901033,35.07998527799,99.6251436869,32.855241764160006,98.934671693,28.618593931630002,97.24933733259999,44.9225690933,,,,,,,100.019459679,30.915611357919992,,,86.7541441288,33.427989582678,,,88.3438321068,31.609159310660004,,,104.8206816174,67.2955173311,89.1527114142,31.095935969130004,,,,,100.87997254870001,33.149885830425006,96.8708579654,33.254101049332,87.53929338,27.471741721739996,101.0000955491,40.521546477360005,87.5888008844,41.75889081047,95.67515672959999,34.253065985583,,,88:31,1.0,-1.2059181105714503,-2.0450892736628496,2.37415850916805,,,,,,,,,,-0.21205460942858118,-0.27780305771428415,0.34948776266890086,-0.6182300801428653,3.7561448780142834,3.8066826472174418,3.6216092271428737,-0.9187079124714412,3.736318726040919,,,,,,,,,,-0.21160374871430224,-1.0593520658428548,1.0802791055442431,,,,,,,,,,,,,,,,,,,,,,-0.9102220600000118,0.025506416957138456,0.9105793627227978,,,,-1.0769720791428687,-1.9917317231571428,2.2642579615149496,0.37054671714287235,-0.1649332370000017,0.4055956635032709,2.8586310347142794,-0.5382963582000043,2.908871664732396,0.061097588857157756,-1.9952384544857138,1.9961736912460042,0.41012186571427794,0.7662634946999907,0.8691143124162684,0.12093316942858631,-0.048242377585714695,0.1302004549268774,-0.47574702385714684,0.25943580100000124,0.5418875949396192,2.092634707000027,0.3397540981285679,2.1200360525557684,0.09342104099999916,0.17721411642857077,0.20033056173006294
